RMSE (en %);RMSE OOS (en %);Residuals Statio PValue;Predictor_1;Predictor_2;Coeff_1;Coeff_2;Transfo_1;Transfo_2;Priority_1;Priority_2;2-1;Is signif;Breusch-Pagan;Durbin Watson;Jarque Bera;R2;R2OOS
7,6;5,7;0,0;SP_SP500.lag_1;Spread10Y6M.Diff.lag_12;13,8;1737,9;Level;Difference;1;1,0;0,01;0;0,97;0;21;0,87;-0,10519606859005282
5,9;5,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;EUR003M_Index.pct.lag_12;0,75;-0,36;Level;Growth_rate;1;1,0;0,11;1;0,36;0;37;0,91;-0,10542447938462751
8,2;7,0;0,0;SP_SP500.lag_3;INSEE_ConfianceMenagesFR.Diff.lag_3;13,94;-73,89;Level;Difference;1;1,0;-0,08;0;0,44;0;24;0,86;-0,10542637800789456
5,5;5,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;SP_SP500.Diff.lag_12;1,19;-1,68;Level;Difference;1;1,0;-0,05;1;0,23;0;3;0,92;-0,1058111799168433
5,6;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;INSEE_ProductionIndustrielle_France.lag_12;1,06;291,93;Level;Level;1;1,0;0,85;0;0,39;0;27;0,92;-0,10606429184368071
5,3;5,0;0,0;EUROSTAT_GDPEuroArea.lag_1;RDB_Nominal.Diff.lag_12;0,06;-247,78;Level;Difference;1;1,0;0,72;1;0,21;0;4;0,93;-0,10620487402620338
5,8;6,4;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;CPI_Excl_Tabac.t;0,62;584,14;Level;Level;1;1,0;0,91;1;0,39;0;20;0,91;-0,10655481906560449
6,4;6,5;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_12;INSEE_ConfianceMenagesFR.pct.lag_12;1,34;115,48;Level;Growth_rate;1;1,0;-0,16;1;0,69;0;6;0,9;-0,10688895406317211
6,2;7,4;0,0;PIB_Reel.lag_3;CPI_Excl_Tabac.t;378,13;-483,02;Level;Level;1;1,0;0,95;1;0,5;0;6;0,91;-0,10713848297709294
6,0;7,3;0,0;INSEE_PIBFR.lag_1;EUROSTAT_GDPEuroArea.Diff.lag_1;0,33;0,0;Level;Difference;1;1,0;0,09;0;0,49;0;17;0,91;-0,10732406338845712
6,4;8,6;0,0;INSEE_PIBFR.lag_12;SpreadOAT10Y6M.lag_1;0,39;308,04;Level;Level;1;1,0;-0,54;0;0,67;0;20;0,9;-0,10733722349711372
5,6;6,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread5Y3M.lag_3;1,17;-1028,27;Level;Level;1;1,0;-0,18;0;0,18;0;19;0,92;-0,10793061190331987
5,9;5,7;0,0;INSEE_PIBFR.lag_12;Spread10Y3M.pct.lag_1;0,4;18,94;Level;Growth_rate;1;1,0;-0,18;1;0,81;0;8;0,92;-0,10793076933722356
5,5;5,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;EUSA10_Curncy.lag_1;1,14;-584,34;Level;Level;1;1,0;-0,61;1;0,23;0;13;0,92;-0,10847108348177215
5,8;5,8;0,0;INSEE_PIBFR.t;Chomage.pct.t;0,31;-156,89;Level;Growth_rate;1;1,0;-0,75;0;0,59;0;5;0,92;-0,10874186397649144
5,9;5,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;Spread10Y6M.Diff.t;0,75;-568,54;Level;Difference;1;1,0;0,05;1;0,43;0;25;0,91;-0,10895363942632597
5,9;6,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_12;EUR006M_Index.lag_3;0,98;-6740,68;Level;Level;1;1,0;-0,83;1;0,36;0;34;0,91;-0,10911004640077704
6,4;8,4;0,0;RDB_Nominal.t;STOXX_EUROSTOXX50.Diff.lag_12;375,13;1,82;Level;Difference;1;1,0;-0,31;0;0,69;0;34;0,9;-0,10923933820140941
5,8;5,1;0,0;EUROSTAT_GDPEuroArea.lag_12;Spread6M3M.t;0,07;4752,43;Level;Level;1;1,0;-0,64;0;0,77;0;52;0,93;-0,10925315954159509
5,9;5,8;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread10Y6M.Diff.t;0,73;-508,83;Level;Difference;1;1,0;0,05;1;0,27;0;28;0,91;-0,10934428361003734
5,8;5,0;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread6M3M.pct.lag_1;0,73;11,1;Level;Growth_rate;1;1,0;0,1;0;0,45;0;15;0,92;-0,10967385511171757
8,1;7,0;0,0;SP_SP500.lag_3;EUR003M_Index.pct.lag_12;14,01;-0,13;Level;Growth_rate;1;1,0;0,09;0;0,46;0;23;0,85;-0,11013397814863501
8,1;6,9;0,0;SP_SP500.lag_3;PIB_Reel.pct.t;13,73;265,93;Level;Growth_rate;1;1,0;0,54;0;0,46;0;18;0,85;-0,11023071969341003
5,8;6,7;0,0;INSEE_ConsommationFinaleMenagesFR.t;EUR003M_Index.t;0,8;2504,45;Level;Level;1;1,0;-0,89;0;0,23;0;12;0,91;-0,11026490267856226
5,2;4,1;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;Spread6M3M.pct.lag_1;0,8;10,62;Level;Growth_rate;1;1,0;0,11;0;0,58;1;6;0,93;-0,11050471978350607
5,3;4,7;0,0;EUROSTAT_GDPEuroArea.lag_3;Spread10Y6M.lag_12;0,06;338,91;Level;Level;1;1,0;-0,28;0;0,36;0;14;0,93;-0,1109585806376212
5,8;5,6;0,0;INSEE_ConsommationFinaleMenagesFR.t;RDB_Nominal.Diff.lag_12;0,76;-204,07;Level;Difference;1;1,0;0,72;1;0,15;0;19;0,91;-0,11097232336424856
6,2;8,1;0,0;INSEE_PIBFR.lag_3;BBG_TauxOat10Y.Diff.lag_1;0,34;818,13;Level;Difference;1;1,0;0,01;0;0,76;0;29;0,91;-0,11138381556254173
6,4;7,1;0,0;PIB_Reel.lag_1;EURONEXT_CAC40.lag_3;334,47;-0,15;Level;Level;1;1,0;0,86;0;0,58;0;46;0,9;-0,11165340505101184
5,4;4,7;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;EUR006M_Index.lag_12;1,02;-3703,06;Level;Level;1;1,0;-0,94;1;0,64;0;8;0,93;-0,11169735800118974
5,4;4,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;Spread6M3M.lag_12;1,16;-11910,14;Level;Level;1;1,0;-0,68;1;0,58;0;3;0,93;-0,11177197616061307
5,4;7,7;0,0;EUROSTAT_GDPEuroArea.t;INSEE_ConfianceMenagesFR.lag_12;0,06;26,31;Level;Level;1;1,0;0,85;1;0,36;0;39;0,93;-0,1119382491368841
6,0;6,1;0,0;INSEE_PIBFR.t;EURONEXT_CAC40.Diff.lag_12;0,33;0,22;Level;Difference;1;1,0;-0,2;0;0,56;0;11;0,91;-0,11240243253701343
5,9;7,5;0,0;INSEE_PIBFR.lag_1;BBG_TauxOat10Y.t;0,32;-426,5;Level;Level;1;1,0;-0,68;1;0,36;0;18;0,91;-0,11255379609118821
5,9;5,1;0,0;INSEE_ConsommationFinaleMenagesFR.t;SpreadOat10Y3M.t;0,75;752,37;Level;Level;1;1,0;-0,57;0;0,27;0;36;0,91;-0,1127080559093181
6,3;8,4;0,0;RDB_Nominal.t;EUROSTAT_GDPEuroArea.Diff.lag_3;365,54;0,07;Level;Difference;1;1,0;0,1;1;0,09;0;13;0,91;-0,11314987910653884
8,1;7,0;0,0;SP_SP500.lag_3;CPI_Excl_Tabac.pct.lag_1;13,8;193,09;Level;Growth_rate;1;1,0;0,67;0;0,05;0;16;0,85;-0,11337357366351819
6,0;5,4;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;EUSA5_Curncy.pct.lag_1;0,74;0,09;Level;Growth_rate;1;1,0;0,05;1;0,27;0;29;0,91;-0,11340545587074469
5,5;5,4;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;Spread5Y6M.Diff.lag_3;1,21;-598,34;Level;Difference;1;1,0;-0,16;0;0,71;0;5;0,93;-0,11355983947188553
5,5;5,7;0,0;RDB_Nominal.lag_3;INSEE_ConfianceMenagesFR.lag_12;307,46;214,64;Level;Level;1;1,0;0,75;1;0,38;0;6;0,93;-0,11371838557038738
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.t;SP_SP500.Diff.lag_1;0,06;0,12;Level;Difference;1;1,0;0,08;0;0,52;0;41;0,93;-0,11382159483976517
5,3;4,7;0,0;EUROSTAT_GDPEuroArea.lag_3;EURONEXT_CAC40.Diff.lag_12;0,06;0,7;Level;Difference;1;1,0;-0,22;1;0,34;0;10;0,93;-0,11394246572032118
5,5;8,1;0,0;EUROSTAT_GDPEuroArea.lag_1;INSEE_ConfianceMenagesFR.lag_12;0,06;44,86;Level;Level;1;1,0;0,84;1;0,48;0;9;0,92;-0,11439468628005045
5,5;7,2;0,0;INSEE_PIBFR.lag_1;INSEE_ConfianceMenagesFR.lag_12;0,28;154,02;Level;Level;1;1,0;0,79;1;0,22;0;1;0,93;-0,11458401333383272
5,5;5,6;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;BBG_TauxOat10Y.pct.lag_1;1,21;-1,34;Level;Growth_rate;1;1,0;-0,03;0;0,65;0;4;0,93;-0,11475939267739421
5,9;6,0;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;SP_SP500.pct.lag_12;0,75;37,04;Level;Growth_rate;1;1,0;-0,31;1;0,27;0;29;0,91;-0,11483853640919217
6,4;8,2;0,0;PIB_Reel.lag_1;Spread5Y3M.lag_1;329,88;-342,08;Level;Level;1;1,0;-0,2;0;0,15;0;51;0,9;-0,11486956100568735
6,4;9,1;0,0;INSEE_PIBFR.lag_12;Spread5Y6M.Diff.lag_3;0,39;726,08;Level;Difference;1;1,0;-0,19;1;0,69;0;17;0,9;-0,11489138868727844
5,3;4,7;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;INSEE_ConfianceMenagesFR.pct.t;0,8;-21,21;Level;Growth_rate;1;1,0;-0,3;0;0,56;0;8;0,93;-0,1149253427225927
6,4;7,7;0,0;PIB_Reel.lag_1;Spread10Y3M.Diff.lag_3;329,33;-651,11;Level;Difference;1;1,0;-0,17;1;0,36;0;52;0,9;-0,11506216689273274
6,4;8,9;0,0;PIB_Reel.lag_1;EUSA10_Curncy.pct.t;330,54;-1,25;Level;Growth_rate;1;1,0;-0,07;0;0,63;0;45;0,9;-0,11571606943616985
6,8;6,2;0,0;SP_SP500.lag_1;SP_SP500.pct.lag_1;13,52;-126,72;Level;Growth_rate;1;1,0;-0,11;1;0,31;0;85;0,89;-0,11594802389116277
5,6;4,6;0,0;EUROSTAT_GDPEuroArea.lag_12;EUSA5_Curncy.lag_12;0,06;-1004,59;Level;Level;1;1,0;-0,66;1;0,82;0;63;0,93;-0,11595325630640141
6,2;7,2;0,0;PIB_Reel.lag_3;EUROSTAT_GDPEuroArea.Diff.t;335,13;0,06;Level;Difference;1;1,0;-0,01;1;0,62;0;19;0,91;-0,11612520776698942
7,7;5,6;0,0;SP_SP500.lag_1;INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_1;13,91;-0,28;Level;Difference;1;1,0;0,27;0;0,97;0;20;0,86;-0,11614462168477946
5,9;6,8;0,0;RDB_Nominal.t;EUR006M_Index.t;300,28;-5168,55;Level;Level;1;1,0;-0,82;1;0,42;0;50;0,92;-0,11631034416546848
6,3;5,6;0,0;PIB_Reel.t;PIB_Reel.Diff.lag_12;325,95;95,93;Level;Difference;1;1,0;0,39;0;0,71;0;3;0,9;-0,11634945442829592
6,3;7,2;0,0;PIB_Reel.lag_1;BBG_TauxOat10Y.t;315,54;-618,26;Level;Level;1;1,0;-0,67;1;0,23;0;58;0,9;-0,11639138109593627
8,1;7,0;0,0;SP_SP500.lag_3;Spread5Y3M.pct.lag_12;14,01;-0,36;Level;Growth_rate;1;1,0;0,27;0;0,2;0;22;0,85;-0,11659789719405578
6,0;6,1;0,0;INSEE_PIBFR.t;STOXX_EUROSTOXX50.pct.lag_12;0,34;7,89;Level;Growth_rate;1;1,0;-0,41;0;0,75;0;11;0,91;-0,1166224129305975
6,0;5,2;0,0;INSEE_ConsommationFinaleMenagesFR.t;INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_12;0,69;189,57;Level;Growth_rate;1;1,0;0,8;0;0,44;0;42;0,91;-0,11670226437687092
5,4;5,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;SP_SP500.pct.lag_3;1,19;-38,32;Level;Growth_rate;1;1,0;-0,3;1;0,57;0;4;0,93;-0,11695257024296235
5,9;5,1;0,0;INSEE_ConsommationFinaleMenagesFR.t;INSEE_ConsommationFinaleMenagesFR.pct.lag_12;0,71;539,57;Level;Growth_rate;1;1,0;0,54;0;0,37;0;27;0,91;-0,11702654059441242
9,5;7,5;0,0;INSEE_ProductionIndustrielle_France.lag_3;Chomage.pct.lag_1;1587,07;-419,35;Level;Growth_rate;1;1,0;-0,73;0;0,66;0;92;0,81;-0,11743317395654773
5,8;5,4;0,0;INSEE_PIBFR.t;EUROSTAT_GDPEuroArea.pct.lag_3;0,32;561,35;Level;Growth_rate;1;1,0;0,48;0;0,76;0;9;0,92;-0,1174692303676439
6,5;9,9;0,0;RDB_Nominal.lag_1;INSEE_ConfianceMenagesFR.Diff.lag_3;373,24;-45,08;Level;Difference;1;1,0;-0,09;0;0,43;0;72;0,9;-0,11757497943261463
7,6;6,2;0,0;SP_SP500.lag_1;SP_SP500.Diff.lag_3;13,86;-2,07;Level;Difference;1;1,0;0,08;1;0,55;0;20;0,86;-0,11778185289839582
6,0;7,0;0,0;INSEE_PIBFR.t;SpreadOat10Y3M.t;0,33;-167,46;Level;Level;1;1,0;-0,51;1;0,48;0;14;0,91;-0,11780771810248503
6,0;6,0;0,0;INSEE_PIBFR.lag_12;INSEE_ConfianceMenagesFR.pct.lag_12;0,39;104,49;Level;Growth_rate;1;1,0;-0,15;1;0,65;0;26;0,91;-0,11786240188273722
5,9;5,0;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread5Y6M.t;0,74;1490,94;Level;Level;1;1,0;-0,18;0;0,41;0;36;0,91;-0,11823695100462261
5,3;4,7;0,0;EUROSTAT_GDPEuroArea.t;SpreadOAT10Y6M.Diff.lag_3;0,06;-1060,39;Level;Difference;1;1,0;-0,05;0;0,36;0;29;0,93;-0,11846302228202932
5,3;4,7;0,0;EUROSTAT_GDPEuroArea.lag_3;EUSA10_Curncy.lag_12;0,06;254,57;Level;Level;1;1,0;-0,69;0;0,41;0;15;0,93;-0,11847506108905903
8,0;7,9;0,0;SP_SP500.lag_3;INSEE_InvestEntreprisesNonFinancieresFR.pct.t;13,69;162,18;Level;Growth_rate;1;1,0;0,44;0;0,64;0;23;0,86;-0,11847787834463785
5,4;4,9;0,0;EUROSTAT_GDPEuroArea.t;SpreadOAT10Y6M.Diff.lag_1;0,06;-471,81;Level;Difference;1;1,0;0,04;0;0,38;0;34;0,93;-0,11860675971704637
6,5;8,2;0,0;PIB_Reel.lag_12;BBG_TauxOat10Y.t;376,41;-143,09;Level;Level;1;1,0;-0,7;1;0,62;0;11;0,89;-0,11887559209458631
6,3;8,6;0,0;RDB_Nominal.lag_1;Spread10Y3M.Diff.t;374,99;1720,25;Level;Difference;1;1,0;-0,03;0;0,34;0;74;0,91;-0,11908476485528241
6,4;9,6;0,0;RDB_Nominal.lag_3;INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_12;374,09;0,86;Level;Difference;1;1,0;0,44;1;0,56;0;15;0,9;-0,11914425290252906
6,2;5,1;0,0;PIB_Reel.t;Spread5Y3M.Diff.t;329,9;2750,12;Level;Difference;1;1,0;0,01;0;0,75;0;10;0,91;-0,11927755760437764
6,0;7,3;0,0;PIB_Reel.lag_3;Spread6M3M.lag_1;371,01;35224,79;Level;Level;1;1,0;-0,71;0;0,63;0;0;0,91;-0,11930218570595996
5,9;4,9;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;INSEE_ConsommationFinaleMenagesFR.pct.lag_12;0,72;630,06;Level;Growth_rate;1;1,0;0,53;0;0,52;0;25;0,91;-0,11930864227949733
6,3;7,9;0,0;PIB_Reel.lag_3;EUSA5_Curncy.pct.t;334,89;0,01;Level;Growth_rate;1;1,0;0,0;0;0,45;0;8;0,9;-0,11954212258503616
8,1;7,5;0,0;SP_SP500.lag_3;Spread5Y3M.Diff.lag_12;13,95;2384,68;Level;Difference;1;1,0;0,04;0;0,49;0;23;0,86;-0,11956065640096569
5,2;3,7;0,0;EUROSTAT_GDPEuroArea.t;Spread6M3M.lag_1;0,07;30382,88;Level;Level;1;1,0;-0,69;0;0,65;0;13;0,94;-0,11962463375970045
5,9;5,2;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;SpreadOat10Y3M.lag_1;0,76;685,51;Level;Level;1;1,0;-0,57;0;0,39;0;32;0,91;-0,11968004526325116
6,2;8,0;0,0;INSEE_PIBFR.lag_3;SpreadOAT10Y6M.Diff.lag_12;0,34;478,46;Level;Difference;1;1,0;0,11;0;0,61;0;18;0,91;-0,11980152788622767
5,9;6,7;0,0;PIB_Reel.lag_1;STOXX_EUROSTOXX50.pct.lag_3;316,76;-55,78;Level;Growth_rate;1;1,0;-0,36;1;0,16;0;62;0,91;-0,11980859461923221
5,9;5,9;0,0;PIB_Reel.t;INSEE_ConsommationFinaleMenagesFR.pct.lag_12;310,28;1280,35;Level;Growth_rate;1;1,0;0,48;1;0,72;0;1;0,91;-0,11984557394750461
5,6;6,0;0,0;INSEE_PIBFR.lag_3;EUR006M_Index.lag_3;0,27;-5273,73;Level;Level;1;1,0;-0,85;1;0,4;0;20;0,92;-0,12000577966899995
5,9;5,6;0,0;INSEE_ConsommationFinaleMenagesFR.t;PIB_Reel.Diff.lag_3;0,74;-74,87;Level;Difference;1;1,0;0,38;0;0,29;0;30;0,91;-0,12009275946182174
5,9;5,5;0,0;INSEE_ConsommationFinaleMenagesFR.t;INSEE_PIBFR.pct.lag_3;0,71;344,92;Level;Growth_rate;1;1,0;0,74;1;0,25;0;17;0,91;-0,12014821257503461
6,3;6,0;0,0;PIB_Reel.lag_1;Spread5Y6M.Diff.t;330,65;2544,91;Level;Difference;1;1,0;0,01;0;0,64;0;55;0,9;-0,12026927526589537
5,9;5,1;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;EUSA10_Curncy.lag_3;0,79;905,68;Level;Level;1;1,0;-0,7;0;0,57;0;23;0,91;-0,12100559273986344
5,9;5,5;0,0;INSEE_ConsommationFinaleMenagesFR.t;EURONEXT_CAC40.pct.lag_3;0,73;-1,56;Level;Growth_rate;1;1,0;-0,38;0;0,25;0;29;0,91;-0,1210667914059993
5,9;5,4;0,0;INSEE_ConsommationFinaleMenagesFR.t;STOXX_EUROSTOXX50.pct.lag_3;0,72;-14,39;Level;Growth_rate;1;1,0;-0,44;0;0,25;0;37;0,91;-0,12108691197388555
6,0;7,0;0,0;INSEE_PIBFR.lag_1;SpreadOAT10Y6M.pct.lag_12;0,33;0,72;Level;Growth_rate;1;1,0;0,21;0;0,52;0;16;0,91;-0,12111208356619074
5,9;5,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;EUR006M_Index.pct.lag_3;0,74;-0,64;Level;Growth_rate;1;1,0;0,09;0;0,24;0;35;0,91;-0,12114495449410989
5,9;5,9;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;SpreadOat10Y3M.pct.lag_3;0,73;0,3;Level;Growth_rate;1;1,0;0,03;0;0,25;0;34;0,91;-0,1211863792585981
6,5;8,0;0,0;PIB_Reel.lag_12;BBG_TauxOat10Y.lag_3;365,88;-468,51;Level;Level;1;1,0;-0,69;1;0,37;0;15;0,9;-0,12122825933029602
5,9;9,0;0,0;INSEE_PIBFR.lag_3;SP_SP500.pct.lag_3;0,33;-42,81;Level;Growth_rate;1;1,0;-0,29;1;0,31;0;9;0,91;-0,12123761246165188
5,9;5,3;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread10Y3M.pct.lag_3;0,73;4,69;Level;Growth_rate;1;1,0;-0,03;0;0,24;0;35;0,91;-0,12132457516905282
6,1;5,1;0,0;PIB_Reel.lag_1;INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3;312,14;344,15;Level;Growth_rate;1;1,0;0,53;1;0,67;0;28;0,91;-0,12139046885114535
6,5;9,7;0,0;RDB_Nominal.lag_1;EUR006M_Index.Diff.lag_1;371,01;6078,38;Level;Difference;1;1,0;0,16;0;0,49;0;34;0,9;-0,12177083694683266
5,9;7,1;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;EUSA5_Curncy.lag_12;0,77;859,49;Level;Level;1;1,0;-0,73;0;0,31;0;21;0,91;-0,12178013215447714
6,0;6,3;0,0;INSEE_PIBFR.t;RDB_Nominal.Diff.t;0,33;125,71;Level;Difference;1;1,0;0,67;0;0,88;0;12;0,91;-0,12190416835730344
8,1;6,9;0,0;SP_SP500.lag_3;Spread5Y6M.pct.lag_12;14,03;-0,72;Level;Growth_rate;1;1,0;0,14;0;0,23;0;26;0,85;-0,12199479821141535
5,5;6,3;0,0;INSEE_PIBFR.lag_3;EUR003M_Index.lag_1;0,28;-5264,14;Level;Level;1;1,0;-0,81;1;0,29;0;15;0,92;-0,12202930747957463
6,4;8,0;0,0;INSEE_PIBFR.lag_12;Spread10Y3M.Diff.lag_1;0,39;1451,43;Level;Difference;1;1,0;-0,1;1;0,38;0;32;0,9;-0,12209290867872635
6,1;7,8;0,0;INSEE_PIBFR.lag_3;INSEE_PIBFR.pct.lag_12;0,31;817,16;Level;Growth_rate;1;1,0;0,78;0;0,83;0;15;0,91;-0,12215889038100514
5,3;4,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;INSEE_ProductionIndustrielle_France.pct.t;0,81;-73,8;Level;Growth_rate;1;1,0;0,11;0;0,61;0;8;0,93;-0,12243637391108941
6,2;7,0;0,0;PIB_Reel.t;Spread10Y3M.Diff.lag_3;327,92;-1070,8;Level;Difference;1;1,0;-0,15;0;0,45;0;8;0,9;-0,12256873618097353
6,3;7,9;0,0;INSEE_PIBFR.lag_12;Spread5Y6M.Diff.t;0,39;3076,23;Level;Difference;1;1,0;0,0;1;0,11;0;68;0,91;-0,12269817694152385
6,3;5,9;0,0;PIB_Reel.t;SP_SP500.Diff.lag_12;329,55;-1,94;Level;Difference;1;1,0;-0,05;1;0,48;0;3;0,9;-0,12295223742279782
5,6;4,9;0,0;INSEE_PIBFR.t;EUR006M_Index.lag_3;0,28;-4549,83;Level;Level;1;1,0;-0,86;1;0,4;0;26;0,92;-0,12308394290751412
5,9;6,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread10Y3M.Diff.lag_1;0,73;-697,95;Level;Difference;1;1,0;-0,02;1;0,19;0;27;0,91;-0,1232155108268167
6,0;5,2;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;Spread5Y6M.lag_1;0,75;964,41;Level;Level;1;1,0;-0,19;0;0,57;0;30;0,91;-0,12325407462994842
5,9;5,4;0,0;INSEE_ConsommationFinaleMenagesFR.t;STOXX_EUROSTOXX50.lag_1;0,74;-1,05;Level;Level;1;1,0;0,48;0;0,27;0;19;0,91;-0,12365731462176477
5,8;6,1;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;Chomage.lag_1;0,62;-1487,96;Level;Level;1;1,0;-0,92;0;0,4;0;16;0,92;-0,12384179046951926
5,6;5,7;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;INSEE_ProductionIndustrielle_France.lag_12;0,61;491,03;Level;Level;1;1,0;0,82;1;0,36;0;70;0,92;-0,12387688582565226
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.t;EUR006M_Index.lag_12;0,06;1500,64;Level;Level;1;1,0;-0,96;0;0,61;0;42;0,93;-0,12469465451585848
5,8;6,2;0,0;INSEE_PIBFR.lag_12;EUR003M_Index.lag_1;0,31;-5727,49;Level;Level;1;1,0;-0,8;1;0,39;0;43;0,92;-0,12490444535518663
5,9;5,4;0,0;INSEE_ConsommationFinaleMenagesFR.t;EUR003M_Index.Diff.lag_1;0,72;5493,81;Level;Difference;1;1,0;0,14;0;0,34;0;16;0,91;-0,12513222735183493
5,9;5,4;0,0;INSEE_PIBFR.lag_12;EUSA10_Curncy.pct.lag_3;0,39;14,71;Level;Growth_rate;1;1,0;-0,09;1;0,85;0;21;0,92;-0,1255133776407309
5,9;5,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;INSEE_ProductionIndustrielle_France.pct.lag_3;0,73;32,43;Level;Growth_rate;1;1,0;0,26;0;0,24;0;32;0,91;-0,1255220777992121
5,9;5,1;0,0;INSEE_ConsommationFinaleMenagesFR.t;EUSA10_Curncy.pct.lag_3;0,73;4,47;Level;Growth_rate;1;1,0;0,01;1;0,18;0;28;0,91;-0,12557257101465913
5,2;4,7;0,0;EUROSTAT_GDPEuroArea.lag_3;EURONEXT_CAC40.t;0,07;-1,69;Level;Level;1;1,0;0,86;1;0,31;0;50;0,93;-0,12558223618006892
5,9;8,7;0,0;RDB_Nominal.lag_3;Spread10Y3M.lag_12;378,13;-2097,4;Level;Level;1;1,0;-0,21;1;0,22;0;9;0,91;-0,12583873749184016
8,1;7,3;0,0;SP_SP500.lag_3;EUSA5_Curncy.Diff.lag_12;13,86;1888,5;Level;Difference;1;1,0;0,17;0;0,41;0;25;0,86;-0,12601178844961236
6,5;8,5;0,0;PIB_Reel.lag_12;Spread5Y3M.pct.lag_12;382,16;-1,18;Level;Growth_rate;1;1,0;0,27;0;0,53;0;12;0,89;-0,12627176057149936
6,2;5,9;0,0;PIB_Reel.lag_12;RDB_Nominal.pct.t;285,46;1416,84;Level;Growth_rate;1;1,0;0,9;1;0,46;0;20;0,91;-0,12714947438947366
6,3;8,1;0,0;PIB_Reel.lag_3;BBG_TauxOat10Y.Diff.lag_3;335,33;239,13;Level;Difference;1;1,0;-0,1;1;0,77;0;9;0,9;-0,12738989129913447
5,4;4,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;STOXX_EUROSTOXX50.t;0,82;-0,67;Level;Level;1;1,0;0,45;0;0,32;0;14;0,93;-0,1274374151448543
6,5;11,2;0,0;RDB_Nominal.lag_3;Spread5Y6M.lag_3;389,74;490,95;Level;Level;1;1,0;-0,18;0;0,46;0;29;0,9;-0,12745296442045584
5,9;4,9;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;RDB_Nominal.pct.lag_1;0,63;824,45;Level;Growth_rate;1;1,0;0,91;0;0,59;0;25;0,92;-0,12821530337739895
5,3;4,6;0,0;EUROSTAT_GDPEuroArea.lag_3;Spread10Y3M.pct.lag_3;0,06;1,67;Level;Growth_rate;1;1,0;-0,01;0;0,48;0;18;0,93;-0,12869584196369743
6,2;6,6;0,0;PIB_Reel.lag_12;INSEE_PIBFR.Diff.lag_1;369,74;0,42;Level;Difference;1;1,0;0,26;1;0,56;0;8;0,91;-0,12870618075358697
6,3;7,9;0,0;INSEE_PIBFR.lag_12;BBG_TauxOat10Y.Diff.t;0,39;983,01;Level;Difference;1;1,0;0,08;0;0,3;0;38;0,9;-0,12908369917627538
6,5;8,7;0,0;RDB_Nominal.t;EURONEXT_CAC40.Diff.lag_3;367,92;-0,2;Level;Difference;1;1,0;-0,03;1;0,3;0;51;0,9;-0,12924481299250834
6,3;7,0;0,0;PIB_Reel.lag_1;SpreadOat10Y3M.lag_3;320,06;-748,84;Level;Level;1;1,0;-0,5;0;0,19;0;66;0,9;-0,1298999384842472
6,2;8,0;0,0;PIB_Reel.lag_3;SP_SP500.pct.t;331,89;-32,4;Level;Growth_rate;1;1,0;-0,18;1;0,11;0;18;0,91;-0,12992144597845212
