"RMSE (en %)";"RMSE OOS (en %)";"Residuals Statio PValue";"Predictor_1";"Predictor_2";"Coeff_1";"Coeff_2";"Transfo_1";"Transfo_2";"Priority_1";"Priority_2";"2-1";"Is signif";"Breusch-Pagan";"Durbin Watson";"Jarque Bera";"R2"
5,3;4,8;0;"EUROSTAT_GDPEuroArea.lag_3";"CPI_Excl_Tabac.lag_12";0,06;-27,61;"Level";"Level";1;1;0,87;0;0,44;0;18;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"CPI_Excl_Tabac.lag_12";0,78;178,72;"Level";"Level";1;1;0,86;0;0,57;0;8;0,93
5,3;4,4;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ProductionIndustrielle_France.lag_12";0,05;364,05;"Level";"Level";1;1;0,83;0;0,57;0;68;0,93
5,3;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ProductionIndustrielle_France.lag_12";0,05;276,17;"Level";"Level";1;1;0,85;0;0,36;0;45;0,93
5,3;4,4;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_ProductionIndustrielle_France.lag_12";0,75;213,22;"Level";"Level";1;1;0,86;0;0,46;0;14;0,93
5,3;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"Spread5Y3M.t";0,06;266,74;"Level";"Level";1;1;-0,19;0;0,5;0;20;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread5Y3M.t";0,81;-280,9;"Level";"Level";1;1;-0,17;0;0,57;0;8;0,93
5,3;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"Spread10Y3M.t";0,06;217,33;"Level";"Level";1;1;-0,35;0;0,5;0;21;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread10Y3M.t";0,8;-201,17;"Level";"Level";1;1;-0,33;0;0,57;0;8;0,93
5,3;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"Spread5Y6M.t";0,06;104,75;"Level";"Level";1;1;-0,12;0;0,49;0;19;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread5Y6M.t";0,81;-351,63;"Level";"Level";1;1;-0,11;0;0,57;0;8;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread10Y6M.t";0,8;-232,58;"Level";"Level";1;1;-0,29;0;0,56;0;8;0,93
5,3;4,7;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread5Y3M.lag_1";0,8;-535,39;"Level";"Level";1;1;-0,19;0;0,41;0;10;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread10Y3M.lag_1";0,8;-309,19;"Level";"Level";1;1;-0,33;0;0,51;0;9;0,93
5,3;4,9;0;"EUROSTAT_GDPEuroArea.lag_3";"Spread5Y6M.lag_1";0,06;-99,48;"Level";"Level";1;1;-0,15;0;0,43;0;18;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread5Y6M.lag_1";0,8;-657,71;"Level";"Level";1;1;-0,12;0;0,41;0;10;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread10Y6M.lag_1";0,8;-363,4;"Level";"Level";1;1;-0,3;0;0,51;0;9;0,93
5,3;4,4;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread6M3M.t";0,06;25211,24;"Level";"Level";1;1;-0,68;1;0,49;1;6;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread6M3M.t";0,83;9757,81;"Level";"Level";1;1;-0,65;0;0,54;0;8;0,93
5,3;3,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"Spread6M3M.lag_1";1,32;38081,75;"Level";"Level";1;1;-0,71;1;0,72;1;0;0,93
5,3;4,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread6M3M.lag_1";1,32;34378,71;"Level";"Level";1;1;-0,7;1;0,71;1;0;0,93
5,3;4,1;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread6M3M.lag_1";0,85;17439,72;"Level";"Level";1;1;-0,66;0;0,73;0;5;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUROSTAT_GDPEuroArea.Diff.t";0,81;0,01;"Level";"Difference";1;1;0,03;0;0,45;0;11;0,93
5,3;5;0;"EUROSTAT_GDPEuroArea.t";"EUROSTAT_GDPEuroArea.Diff.lag_1";0,06;-0,07;"Level";"Difference";1;1;0,16;0;0,46;0;53;0,93
5,3;4,9;0;"EUROSTAT_GDPEuroArea.lag_3";"EUROSTAT_GDPEuroArea.Diff.lag_1";0,06;-0,02;"Level";"Difference";1;1;0,11;0;0,38;0;23;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUROSTAT_GDPEuroArea.Diff.lag_1";0,81;-0,01;"Level";"Difference";1;1;0,1;0;0,58;0;9;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"STOXX_EUROSTOXX50.Diff.t";0,81;-0,13;"Level";"Difference";1;1;-0,05;0;0,47;0;9;0,93
5,3;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_PIBFR.Diff.t";0,06;0,02;"Level";"Difference";1;1;0,25;0;0,5;0;19;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_PIBFR.Diff.t";0,81;-0,04;"Level";"Difference";1;1;0,27;0;0,49;0;7;0,93
5,3;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_PIBFR.Diff.lag_1";0,06;0,02;"Level";"Difference";1;1;0,35;0;0,49;0;18;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_PIBFR.Diff.lag_1";0,81;-0,02;"Level";"Difference";1;1;0,36;0;0,57;0;9;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUSA10_Curncy.Diff.t";0,81;432,73;"Level";"Difference";1;1;0,06;0;0,32;0;14;0,93
5,3;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"EUSA5_Curncy.Diff.t";0,06;330,37;"Level";"Difference";1;1;0,13;1;0,48;0;21;0,93
5,3;4,7;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUSA5_Curncy.Diff.t";0,81;471,75;"Level";"Difference";1;1;0,13;0;0,4;0;12;0,93
5,3;4,8;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread5Y3M.Diff.t";0,81;681,12;"Level";"Difference";1;1;0,06;0;0,33;0;13;0,93
5,3;4,7;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread10Y3M.Diff.t";0,81;542,51;"Level";"Difference";1;1;0,01;0;0,27;0;15;0,93
5,3;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"Spread5Y6M.Diff.t";0,06;102,77;"Level";"Difference";1;1;0,07;1;0,47;0;19;0,93
5,3;4,7;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread5Y6M.Diff.t";0,81;700,13;"Level";"Difference";1;1;0,05;0;0,33;0;13;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread10Y6M.Diff.t";0,81;551,12;"Level";"Difference";1;1;0,01;0;0,27;0;15;0,93
5,3;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"EUR006M_Index.Diff.t";0,06;2783,32;"Level";"Difference";1;1;0,24;1;0,54;0;21;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUR006M_Index.Diff.t";0,81;-922,6;"Level";"Difference";1;1;0,27;1;0,52;0;9;0,93
5,3;4,8;0;"EUROSTAT_GDPEuroArea.lag_3";"EUR003M_Index.Diff.t";0,06;1171,44;"Level";"Difference";1;1;0,23;1;0,47;0;18;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUR003M_Index.Diff.t";0,81;-1246,71;"Level";"Difference";1;1;0,25;1;0,48;0;10;0,93
5,3;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ConfianceMenagesFR.Diff.t";0,06;-42,54;"Level";"Difference";1;1;-0,11;0;0,18;0;32;0,93
5,3;4,7;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_ConfianceMenagesFR.Diff.t";0,81;-22,34;"Level";"Difference";1;1;-0,12;0;0,54;0;10;0,93
5,3;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ConsommationFinaleMenagesFR.Diff.t";0,06;0,15;"Level";"Difference";1;1;0,17;0;0,43;0;17;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_ConsommationFinaleMenagesFR.Diff.t";0,8;0,12;"Level";"Difference";1;1;0,18;0;0,52;0;9;0,93
5,3;4,3;0;"EUROSTAT_GDPEuroArea.t";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.t";0,06;-0,79;"Level";"Difference";1;1;0,25;0;0,63;0;27;0,93
5,3;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.t";0,06;-0,49;"Level";"Difference";1;1;0,22;0;0,55;0;15;0,93
5,3;4,4;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.t";0,81;-0,32;"Level";"Difference";1;1;0,21;0;0,51;0;5;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_1";0,81;-0,2;"Level";"Difference";1;1;0,26;0;0,6;0;8;0,93
5,3;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"CPI_Excl_Tabac.Diff.t";0,06;375,7;"Level";"Difference";1;1;0,22;1;0,3;0;11;0,93
5,3;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ProductionIndustrielle_France.Diff.t";0,06;-91,24;"Level";"Difference";1;1;-0,06;0;0,49;0;12;0,93
5,3;4,4;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_ProductionIndustrielle_France.Diff.t";0,81;-112,99;"Level";"Difference";1;1;-0,05;0;0,62;0;6;0,93
5,3;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"RDB_Nominal.Diff.t";0,06;-3,34;"Level";"Difference";1;1;0,68;0;0,44;0;18;0,93
5,3;4,4;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"RDB_Nominal.Diff.t";0,83;-170,06;"Level";"Difference";1;1;0,7;1;0,45;0;6;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"RDB_Nominal.Diff.lag_1";0,81;-18,76;"Level";"Difference";1;1;0,71;0;0,56;0;9;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"BBG_TauxOat10Y.Diff.t";0,81;288,1;"Level";"Difference";1;1;0,11;0;0,27;0;13;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"SpreadOat10Y3M.Diff.t";0,81;349,39;"Level";"Difference";1;1;0,08;0;0,22;0;14;0,93
5,3;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"SpreadOAT10Y6M.Diff.t";0,06;85,67;"Level";"Difference";1;1;0,09;1;0,36;0;20;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"SpreadOAT10Y6M.Diff.t";0,81;350,55;"Level";"Difference";1;1;0,07;0;0,22;0;14;0,93
5,3;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"SP_SP500.Diff.t";0,06;0,17;"Level";"Difference";1;1;0,1;0;0,06;0;16;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"SP_SP500.Diff.t";0,81;0,31;"Level";"Difference";1;1;0,1;0;0,39;0;8;0,93
5,3;5,2;0;"EUROSTAT_GDPEuroArea.lag_3";"PIB_Reel.Diff.t";0,06;-65,1;"Level";"Difference";1;1;0,12;0;0,46;0;15;0,93
5,3;4,9;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"PIB_Reel.Diff.t";0,81;-89,4;"Level";"Difference";1;1;0,13;0;0,53;0;5;0,93
5,3;5,1;0;"EUROSTAT_GDPEuroArea.lag_3";"Spread6M3M.Diff.t";0,06;9840,11;"Level";"Difference";1;1;0,04;1;0,35;0;31;0,93
5,3;5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread6M3M.Diff.t";0,81;1229,31;"Level";"Difference";1;1;0,07;1;0,54;0;9;0,93
5,3;4,5;0;"EUROSTAT_GDPEuroArea.t";"EUROSTAT_GDPEuroArea.pct.t";0,06;-734,62;"Level";"Growth_rate";1;1;0,43;1;0,7;0;40;0,93
5,3;4,8;0;"EUROSTAT_GDPEuroArea.lag_3";"EUROSTAT_GDPEuroArea.pct.t";0,06;-376,17;"Level";"Growth_rate";1;1;0,4;1;0,55;0;19;0,93
5,3;4,5;0;"EUROSTAT_GDPEuroArea.lag_12";"EUROSTAT_GDPEuroArea.pct.t";0,06;817,81;"Level";"Growth_rate";1;1;0,28;0;0,71;0;41;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUROSTAT_GDPEuroArea.pct.t";0,81;5,62;"Level";"Growth_rate";1;1;0,36;0;0,57;0;9;0,93
5,3;4,9;0;"EUROSTAT_GDPEuroArea.lag_3";"EUROSTAT_GDPEuroArea.pct.lag_1";0,06;-330,87;"Level";"Growth_rate";1;1;0,47;1;0,49;0;20;0,93
5,3;4,3;0;"EUROSTAT_GDPEuroArea.lag_12";"EUROSTAT_GDPEuroArea.pct.lag_1";0,06;839;"Level";"Growth_rate";1;1;0,35;0;0,79;0;31;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUROSTAT_GDPEuroArea.pct.lag_1";0,81;34,13;"Level";"Growth_rate";1;1;0,44;0;0,57;0;9;0,93
5,3;4,9;0;"EUROSTAT_GDPEuroArea.lag_3";"EUROSTAT_GDPEuroArea.pct.lag_3";0,06;-221,39;"Level";"Growth_rate";1;1;0,55;1;0,5;0;19;0,93
5,3;4,2;0;"EUROSTAT_GDPEuroArea.lag_12";"EUROSTAT_GDPEuroArea.pct.lag_3";0,06;823,98;"Level";"Growth_rate";1;1;0,45;0;0,81;0;35;0,93
5,3;4,7;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUROSTAT_GDPEuroArea.pct.lag_3";0,8;80,15;"Level";"Growth_rate";1;1;0,53;0;0,55;0;9;0,93
5,3;5,2;0;"EUROSTAT_GDPEuroArea.t";"STOXX_EUROSTOXX50.pct.t";0,06;-36,95;"Level";"Growth_rate";1;1;-0,27;1;0,51;0;17;0,93
5,3;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"STOXX_EUROSTOXX50.pct.t";1,15;-47,94;"Level";"Growth_rate";1;1;-0,24;1;0,35;1;10;0,93
5,3;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"STOXX_EUROSTOXX50.pct.t";1,17;-41,99;"Level";"Growth_rate";1;1;-0,26;1;0,4;0;8;0,93
5,3;5,1;0;"EUROSTAT_GDPEuroArea.t";"EURONEXT_CAC40.pct.t";0,06;-41,62;"Level";"Growth_rate";1;1;-0,18;1;0,42;0;12;0,93
5,3;5,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EURONEXT_CAC40.pct.t";1,17;-53,29;"Level";"Growth_rate";1;1;-0,16;1;0,36;1;5;0,93
5,3;5,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EURONEXT_CAC40.pct.t";1,18;-46,02;"Level";"Growth_rate";1;1;-0,17;1;0,42;0;5;0,93
5,3;4,9;0;"EUROSTAT_GDPEuroArea.t";"STOXX_EUROSTOXX50.pct.lag_1";0,06;-34,79;"Level";"Growth_rate";1;1;-0,32;1;0,45;0;16;0,93
5,3;5,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"STOXX_EUROSTOXX50.pct.lag_1";1,15;-50,77;"Level";"Growth_rate";1;1;-0,29;1;0,34;1;10;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"STOXX_EUROSTOXX50.pct.lag_1";0,79;-23,59;"Level";"Growth_rate";1;1;-0,35;1;0,52;0;8;0,93
5,3;4,9;0;"EUROSTAT_GDPEuroArea.t";"EURONEXT_CAC40.pct.lag_1";0,06;-37,14;"Level";"Growth_rate";1;1;-0,25;1;0,4;0;13;0,93
5,3;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EURONEXT_CAC40.pct.lag_1";1,16;-55,9;"Level";"Growth_rate";1;1;-0,22;1;0,36;1;5;0,93
5,3;5,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EURONEXT_CAC40.pct.lag_1";1,17;-48,73;"Level";"Growth_rate";1;1;-0,23;1;0,41;0;4;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EURONEXT_CAC40.pct.lag_1";0,8;-25,42;"Level";"Growth_rate";1;1;-0,27;1;0,55;0;6;0,93
5,3;4,8;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_PIBFR.pct.t";0,06;-480,48;"Level";"Growth_rate";1;1;0,68;0;0,45;0;23;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_PIBFR.pct.t";0,81;-80,16;"Level";"Growth_rate";1;1;0,66;0;0,5;0;9;0,93
5,3;4,9;0;"EUROSTAT_GDPEuroArea.lag_3";"PIB_Reel.pct.t";0,06;-424,7;"Level";"Growth_rate";1;1;0,58;0;0,37;0;22;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"PIB_Reel.pct.t";0,82;-180,29;"Level";"Growth_rate";1;1;0,56;0;0,5;0;9;0,93
5,3;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_PIBFR.pct.lag_1";0,06;-526,86;"Level";"Growth_rate";1;1;0,73;0;0,45;0;27;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_PIBFR.pct.lag_1";0,81;-22,55;"Level";"Growth_rate";1;1;0,71;0;0,41;0;9;0,93
5,3;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"PIB_Reel.pct.lag_1";0,06;-404,23;"Level";"Growth_rate";1;1;0,63;0;0,47;0;21;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"PIB_Reel.pct.lag_1";0,81;-45,94;"Level";"Growth_rate";1;1;0,6;0;0,53;0;9;0,93
5,3;5,7;0;"EUROSTAT_GDPEuroArea.lag_3";"EUSA10_Curncy.pct.t";0,06;-3,48;"Level";"Growth_rate";1;1;-0,04;0;0,51;0;10;0,93
5,3;4,7;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUSA10_Curncy.pct.t";0,81;-3,78;"Level";"Growth_rate";1;1;-0,04;0;0,55;0;6;0,93
5,3;5,3;0;"EUROSTAT_GDPEuroArea.t";"Spread5Y3M.pct.t";0,06;-5,43;"Level";"Growth_rate";1;1;0,05;1;0,72;0;14;0,93
5,3;5,4;0;"EUROSTAT_GDPEuroArea.lag_3";"Spread5Y3M.pct.t";0,06;-3,23;"Level";"Growth_rate";1;1;0,02;1;0,56;0;9;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread5Y3M.pct.t";0,81;-3,21;"Level";"Growth_rate";1;1;0,02;0;0,66;0;4;0,93
5,3;5;0;"EUROSTAT_GDPEuroArea.lag_3";"Spread10Y3M.pct.t";0,06;-1,64;"Level";"Growth_rate";1;1;-0,06;0;0,4;0;14;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread10Y3M.pct.t";0,81;-2,32;"Level";"Growth_rate";1;1;-0,05;0;0,52;0;6;0,93
5,3;4,9;0;"EUROSTAT_GDPEuroArea.lag_3";"SpreadOat10Y3M.pct.t";0,06;-1,11;"Level";"Growth_rate";1;1;-0,05;0;0,44;0;16;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"SpreadOat10Y3M.pct.t";0,81;-2,21;"Level";"Growth_rate";1;1;-0,04;0;0,58;0;6;0,93
5,3;5,1;0;"EUROSTAT_GDPEuroArea.lag_3";"Spread10Y6M.pct.t";0,06;-2,49;"Level";"Growth_rate";1;1;-0,05;0;0,45;0;12;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread10Y6M.pct.t";0,81;-2,75;"Level";"Growth_rate";1;1;-0,05;0;0,56;0;5;0,93
5,3;4,9;0;"EUROSTAT_GDPEuroArea.lag_3";"SpreadOAT10Y6M.pct.t";0,06;-1,6;"Level";"Growth_rate";1;1;-0,03;0;0,48;0;15;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"SpreadOAT10Y6M.pct.t";0,81;-2,21;"Level";"Growth_rate";1;1;-0,02;0;0,61;0;6;0,93
5,3;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"EUSA5_Curncy.pct.t";0,06;-0,26;"Level";"Growth_rate";1;1;0,02;1;0,26;0;19;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUSA5_Curncy.pct.t";0,81;-0,44;"Level";"Growth_rate";1;1;0,04;1;0,35;0;10;0,93
5,3;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"EUR006M_Index.pct.t";0,06;-0,05;"Level";"Growth_rate";1;1;0,07;1;0,46;0;18;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUR006M_Index.pct.t";0,81;-0,02;"Level";"Growth_rate";1;1;0,06;1;0,56;0;9;0,93
5,3;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"Chomage.pct.t";0,06;-59,16;"Level";"Growth_rate";1;1;-0,77;0;0,22;0;12;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Chomage.pct.t";0,79;-45,88;"Level";"Growth_rate";1;1;-0,78;0;0,54;0;9;0,93
5,3;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"Chomage.pct.lag_1";0,06;-40,22;"Level";"Growth_rate";1;1;-0,78;0;0,22;0;13;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Chomage.pct.lag_1";0,79;-34,19;"Level";"Growth_rate";1;1;-0,78;0;0,55;0;9;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Chomage.pct.lag_3";0,81;12,22;"Level";"Growth_rate";1;1;-0,79;0;0,3;0;10;0,93
5,3;5,6;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ConfianceMenagesFR.pct.t";0,06;-61,03;"Level";"Growth_rate";1;1;-0,26;1;0,2;0;21;0,93
5,3;4,7;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_ConfianceMenagesFR.pct.t";0,8;-21,21;"Level";"Growth_rate";1;1;-0,3;0;0,56;0;8;0,93
5,3;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ConfianceMenagesFR.pct.lag_1";0,06;-48,56;"Level";"Growth_rate";1;1;-0,3;1;0,4;0;12;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_ConfianceMenagesFR.pct.lag_1";0,81;-5,22;"Level";"Growth_rate";1;1;-0,34;0;0,54;0;9;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.t";"INSEE_ConsommationFinaleMenagesFR.pct.t";0,79;-1995,53;"Level";"Growth_rate";1;1;0,51;1;0,44;0;10;0,93
5,3;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ConsommationFinaleMenagesFR.pct.t";0,06;-462,97;"Level";"Growth_rate";1;1;0,41;0;0,49;0;19;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_ConsommationFinaleMenagesFR.pct.t";0,8;286,5;"Level";"Growth_rate";1;1;0,36;0;0,44;0;10;0,93
5,3;4,7;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ConsommationFinaleMenagesFR.pct.lag_1";0,06;-792,86;"Level";"Growth_rate";1;1;0,43;0;0,44;0;27;0,93
5,3;4,4;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ConsommationFinaleMenagesFR.pct.lag_1";0,06;-547,78;"Level";"Growth_rate";1;1;0,42;0;0,53;0;20;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_ConsommationFinaleMenagesFR.pct.lag_1";0,8;188,65;"Level";"Growth_rate";1;1;0,37;0;0,48;0;10;0,93
5,3;4,8;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_InvestEntreprisesNonFinancieresFR.pct.t";0,06;-73,86;"Level";"Growth_rate";1;1;0,48;0;0,51;0;17;0,93
5,3;4,8;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_InvestEntreprisesNonFinancieresFR.pct.t";0,8;32,44;"Level";"Growth_rate";1;1;0,45;0;0,56;0;9;0,93
5,3;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_1";0,06;-18,57;"Level";"Growth_rate";1;1;0,52;0;0,5;0;18;0,93
5,3;4,2;0;"EUROSTAT_GDPEuroArea.lag_12";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_1";0,06;359,87;"Level";"Growth_rate";1;1;0,43;0;0,8;0;40;0,93
5,3;5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_1";0,8;77,08;"Level";"Growth_rate";1;1;0,5;0;0,54;0;8;0,93
5,3;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3";0,06;41,19;"Level";"Growth_rate";1;1;0,59;0;0,48;0;18;0,93
5,3;4,2;0;"EUROSTAT_GDPEuroArea.lag_12";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3";0,06;377,16;"Level";"Growth_rate";1;1;0,51;1;0,77;0;31;0,94
5,3;5,3;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3";0,79;103,89;"Level";"Growth_rate";1;1;0,58;0;0,52;0;7;0,93
5,3;4,8;0;"EUROSTAT_GDPEuroArea.lag_3";"CPI_Excl_Tabac.pct.t";0,06;-45,73;"Level";"Growth_rate";1;1;0,68;0;0,36;0;18;0,93
5,3;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"CPI_Excl_Tabac.pct.t";0,83;-413,4;"Level";"Growth_rate";1;1;0,69;1;0,46;0;9;0,93
5,3;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"CPI_Excl_Tabac.pct.lag_1";0,06;-88,49;"Level";"Growth_rate";1;1;0,66;0;0,42;0;18;0,93
5,3;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"CPI_Excl_Tabac.pct.lag_1";0,84;-651,93;"Level";"Growth_rate";1;1;0,69;1;0,46;0;8;0,93
5,3;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"CPI_Excl_Tabac.pct.lag_3";0,06;-34,8;"Level";"Growth_rate";1;1;0,65;0;0,46;0;18;0,93
