"RMSE (en %)";"RMSE OOS (en %)";"Residuals Statio PValue";"Predictor_1";"Predictor_2";"Coeff_1";"Coeff_2";"Transfo_1";"Transfo_2";"Priority_1";"Priority_2";"2-1";"Is signif";"Breusch-Pagan";"Durbin Watson";"Jarque Bera";"R2"
6,1;6,8;0;"PIB_Reel.lag_12";"SpreadOAT10Y6M.lag_12";463,5;-478,52;"Level";"Level";1;1;-0,65;0;0,57;2;1;0,86
6,1;6,3;0;"PIB_Reel.lag_12";"Chomage.lag_12";498,56;1116,59;"Level";"Level";1;1;-0,49;0;0,65;2;1;0,87
6,1;5,3;0;"INSEE_PIBFR.t";"CPI_Excl_Tabac.lag_12";0,35;227,25;"Level";"Level";1;1;0,75;1;0,73;0;4;0,86
6,1;4,1;0;"RDB_Nominal.t";"CPI_Excl_Tabac.lag_12";439,39;185,17;"Level";"Level";1;1;0,75;0;0,73;0;5;0,87
6,1;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"CPI_Excl_Tabac.lag_12";1,55;786,46;"Level";"Level";1;1;0,72;0;0,89;0;0;0,86
6,1;4,8;0;"PIB_Reel.lag_12";"CPI_Excl_Tabac.lag_12";466,61;311,38;"Level";"Level";1;1;0,75;1;0,78;1;1;0,86
6,1;4,1;0;"RDB_Nominal.t";"INSEE_ProductionIndustrielle_France.lag_12";434,46;129,68;"Level";"Level";1;1;0,68;0;0,87;0;6;0,87
6,1;6,7;0;"PIB_Reel.lag_3";"INSEE_ProductionIndustrielle_France.lag_12";350,44;259,67;"Level";"Level";1;1;0,66;0;0,89;0;1;0,86
6,1;4,9;0;"PIB_Reel.lag_12";"INSEE_ProductionIndustrielle_France.lag_12";479,04;32,3;"Level";"Level";1;1;0,7;0;0,92;2;1;0,86
6,1;4,9;0;"PIB_Reel.lag_12";"Spread6M3M.lag_12";478,04;-2420,54;"Level";"Level";1;1;-0,55;0;0,87;2;1;0,86
6,1;4,9;0;"INSEE_PIBFR.t";"EUROSTAT_GDPEuroArea.Diff.lag_12";0,33;0,07;"Level";"Difference";1;1;0,72;1;0,83;0;5;0,87
6,1;4;0;"RDB_Nominal.t";"EUROSTAT_GDPEuroArea.Diff.lag_12";428,08;0,03;"Level";"Difference";1;1;0,75;0;0,81;0;5;0,87
6,1;6,2;0;"PIB_Reel.lag_3";"EUROSTAT_GDPEuroArea.Diff.lag_12";338,79;0,07;"Level";"Difference";1;1;0,72;0;0,96;0;0;0,86
6,1;6;0;"INSEE_PIBFR.t";"STOXX_EUROSTOXX50.Diff.lag_12";0,36;0,14;"Level";"Difference";1;1;-0,03;0;0,91;0;4;0,86
6,1;6,3;0;"INSEE_PIBFR.t";"EURONEXT_CAC40.Diff.lag_12";0,36;0,29;"Level";"Difference";1;1;0,03;0;0,78;0;3;0,86
6,1;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"EURONEXT_CAC40.Diff.lag_12";1,7;1,4;"Level";"Difference";1;1;-0,04;1;0,76;0;0;0,86
6,1;5,3;0;"INSEE_PIBFR.t";"INSEE_PIBFR.Diff.lag_12";0,36;0,02;"Level";"Difference";1;1;0,53;0;0,15;0;3;0,86
6,1;4,6;0;"RDB_Nominal.t";"INSEE_PIBFR.Diff.lag_12";455,28;-0,09;"Level";"Difference";1;1;0,55;0;0,24;0;8;0,87
6,1;4;0;"RDB_Nominal.t";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_12";438,58;0,36;"Level";"Difference";1;1;0,47;1;0,84;0;3;0,87
6,1;7,6;0;"PIB_Reel.lag_3";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_12";360,7;0,56;"Level";"Difference";1;1;0,45;1;0,9;0;0;0,86
6,1;6,2;0;"INSEE_PIBFR.t";"EUSA10_Curncy.Diff.lag_12";0,36;1075,06;"Level";"Difference";1;1;0,13;0;0,99;0;3;0,86
6,1;4,1;0;"RDB_Nominal.t";"EUSA10_Curncy.Diff.lag_12";444,9;936,53;"Level";"Difference";1;1;0,14;0;0,82;0;4;0,87
6,1;6;0;"INSEE_PIBFR.t";"EUSA5_Curncy.Diff.lag_12";0,36;1232,03;"Level";"Difference";1;1;0,16;0;0,75;0;6;0,86
6,1;4,1;0;"RDB_Nominal.t";"EUSA5_Curncy.Diff.lag_12";444,8;1173,84;"Level";"Difference";1;1;0,17;0;0,52;0;7;0,87
6,1;5,6;0;"INSEE_PIBFR.t";"Spread5Y3M.Diff.lag_12";0,36;848,19;"Level";"Difference";1;1;0,13;0;0,6;0;6;0,86
6,1;4,1;0;"RDB_Nominal.t";"Spread5Y3M.Diff.lag_12";446,79;709,59;"Level";"Difference";1;1;0,13;0;0,46;0;6;0,87
6,1;6,2;0;"INSEE_PIBFR.lag_1";"Spread5Y3M.Diff.lag_12";0,36;716,63;"Level";"Difference";1;1;0,13;0;0,71;0;5;0,87
6,1;4,5;0;"PIB_Reel.lag_12";"Spread5Y3M.Diff.lag_12";479,77;2229,88;"Level";"Difference";1;1;0,07;0;0,84;3;1;0,87
6,1;5,9;0;"INSEE_PIBFR.t";"Spread10Y3M.Diff.lag_12";0,36;886,7;"Level";"Difference";1;1;0,1;0;0,93;0;4;0,86
6,1;4,1;0;"RDB_Nominal.t";"Spread10Y3M.Diff.lag_12";446,31;708,61;"Level";"Difference";1;1;0,11;0;0,76;0;5;0,87
6,1;4,5;0;"PIB_Reel.lag_12";"Spread10Y3M.Diff.lag_12";480,05;1549,97;"Level";"Difference";1;1;0,06;0;0,98;2;0;0,87
6,1;5,9;0;"INSEE_PIBFR.t";"Spread5Y6M.Diff.lag_12";0,36;1144,08;"Level";"Difference";1;1;0,09;0;0,71;0;5;0,86
6,1;4,1;0;"RDB_Nominal.t";"Spread5Y6M.Diff.lag_12";446,55;1260,95;"Level";"Difference";1;1;0,09;0;0,48;0;7;0,87
6,1;6,1;0;"INSEE_PIBFR.t";"Spread10Y6M.Diff.lag_12";0,36;1017,62;"Level";"Difference";1;1;0,08;0;0,98;0;3;0,86
6,1;4,1;0;"RDB_Nominal.t";"Spread10Y6M.Diff.lag_12";446,38;949,8;"Level";"Difference";1;1;0,08;0;0,8;0;4;0,87
6,1;5,4;0;"INSEE_PIBFR.t";"EUR006M_Index.Diff.lag_12";0,36;1468,56;"Level";"Difference";1;1;0,19;0;0,96;0;4;0,86
6,1;4,1;0;"RDB_Nominal.t";"EUR006M_Index.Diff.lag_12";447,61;523,77;"Level";"Difference";1;1;0,21;1;0,97;0;5;0,87
6,1;4,9;0;"PIB_Reel.lag_12";"EUR006M_Index.Diff.lag_12";479,61;2205,64;"Level";"Difference";1;1;0,18;0;0,74;2;0;0,86
6,1;7,1;0;"PIB_Reel.lag_3";"EUR003M_Index.Diff.lag_12";371,47;2203,19;"Level";"Difference";1;1;0,11;1;0,91;0;1;0,86
6,1;6,7;0;"PIB_Reel.lag_3";"Chomage.Diff.lag_12";396,56;2803,48;"Level";"Difference";1;1;-0,59;0;0,94;0;0;0,86
6,1;5,3;0;"INSEE_PIBFR.t";"INSEE_ConfianceMenagesFR.Diff.lag_12";0,35;60,92;"Level";"Difference";1;1;0,31;1;0,85;0;4;0,86
6,1;4,1;0;"RDB_Nominal.t";"INSEE_ConfianceMenagesFR.Diff.lag_12";443,04;56,25;"Level";"Difference";1;1;0,31;1;0,28;0;8;0,87
6,1;6,7;0;"PIB_Reel.lag_3";"INSEE_ConfianceMenagesFR.Diff.lag_12";366,62;84,99;"Level";"Difference";1;1;0,29;1;0,97;0;1;0,86
6,1;5,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"INSEE_ConfianceMenagesFR.Diff.lag_12";1,65;132,37;"Level";"Difference";1;1;0,26;1;0,49;0;1;0,86
6,1;4,8;0;"PIB_Reel.lag_12";"INSEE_ConfianceMenagesFR.Diff.lag_12";477,8;48,35;"Level";"Difference";1;1;0,31;0;0,69;2;1;0,86
6,1;6,7;0;"PIB_Reel.lag_3";"INSEE_ConsommationFinaleMenagesFR.Diff.lag_12";365,84;0,28;"Level";"Difference";1;1;0,37;0;0,62;0;0;0,86
6,1;5,1;0;"PIB_Reel.lag_12";"INSEE_ConsommationFinaleMenagesFR.Diff.lag_12";479,82;0,09;"Level";"Difference";1;1;0,4;0;0,65;2;1;0,86
6,1;5,3;0;"INSEE_PIBFR.t";"CPI_Excl_Tabac.Diff.lag_12";0,36;159,45;"Level";"Difference";1;1;0,13;1;0,92;0;4;0,86
6,1;4,1;0;"RDB_Nominal.t";"CPI_Excl_Tabac.Diff.lag_12";446,54;322,83;"Level";"Difference";1;1;0,11;1;0,95;0;4;0,87
6,1;5,5;0;"INSEE_PIBFR.t";"INSEE_ProductionIndustrielle_France.Diff.lag_12";0,36;59,57;"Level";"Difference";1;1;0,19;1;0,93;0;3;0,86
6,1;4,2;0;"RDB_Nominal.t";"INSEE_ProductionIndustrielle_France.Diff.lag_12";448,09;10,3;"Level";"Difference";1;1;0,21;1;0,96;0;5;0,87
6,1;4,8;0;"PIB_Reel.lag_12";"INSEE_ProductionIndustrielle_France.Diff.lag_12";489,3;-136,21;"Level";"Difference";1;1;0,26;1;0,97;2;0;0,86
6,1;6,7;0;"INSEE_PIBFR.t";"BBG_TauxOat10Y.Diff.lag_12";0,36;701,75;"Level";"Difference";1;1;0,18;0;0,98;0;3;0,86
6,1;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"BBG_TauxOat10Y.Diff.lag_12";1,67;1418,62;"Level";"Difference";1;1;0,12;0;0,89;0;0;0,86
6,1;6,5;0;"INSEE_PIBFR.t";"SpreadOat10Y3M.Diff.lag_12";0,36;631,83;"Level";"Difference";1;1;0,16;0;0,99;0;3;0,86
6,1;4,2;0;"RDB_Nominal.t";"SpreadOat10Y3M.Diff.lag_12";444,87;643,67;"Level";"Difference";1;1;0,16;0;0,93;0;4;0,87
6,1;6,7;0;"INSEE_PIBFR.t";"SpreadOAT10Y6M.Diff.lag_12";0,36;688,91;"Level";"Difference";1;1;0,14;0;0,98;0;3;0,86
6,1;5,3;0;"INSEE_PIBFR.t";"SP_SP500.Diff.lag_12";0,36;-0,26;"Level";"Difference";1;1;0,03;1;0,78;0;4;0,86
6,1;4,1;0;"RDB_Nominal.t";"SP_SP500.Diff.lag_12";448,61;2,13;"Level";"Difference";1;1;-0,01;1;0,91;0;5;0,87
6,1;6,6;0;"PIB_Reel.lag_3";"SP_SP500.Diff.lag_12";373,86;-1,86;"Level";"Difference";1;1;0,06;1;0,74;0;0;0,86
6,1;5,4;0;"INSEE_PIBFR.t";"PIB_Reel.Diff.lag_12";0,36;-11,92;"Level";"Difference";1;1;0,4;0;0,59;0;4;0,86
6,1;4,1;0;"RDB_Nominal.t";"PIB_Reel.Diff.lag_12";453,09;-54,19;"Level";"Difference";1;1;0,41;0;0,5;0;7;0,87
6,1;6,7;0;"INSEE_PIBFR.t";"STOXX_EUROSTOXX50.pct.lag_12";0,36;12,13;"Level";"Growth_rate";1;1;-0,47;0;0,84;0;2;0,86
6,1;4,4;0;"RDB_Nominal.t";"STOXX_EUROSTOXX50.pct.lag_12";455,49;11,67;"Level";"Growth_rate";1;1;-0,47;0;0,76;0;3;0,87
6,1;7;0;"INSEE_PIBFR.t";"EURONEXT_CAC40.pct.lag_12";0,37;18,17;"Level";"Growth_rate";1;1;-0,44;0;0,77;0;1;0,86
6,1;4,2;0;"RDB_Nominal.t";"EURONEXT_CAC40.pct.lag_12";453,92;11,05;"Level";"Growth_rate";1;1;-0,43;0;0,72;0;3;0,87
6,1;4,9;0;"PIB_Reel.lag_12";"EURONEXT_CAC40.pct.lag_12";475,05;-17,16;"Level";"Growth_rate";1;1;-0,37;0;0,41;2;1;0,86
6,1;4,9;0;"INSEE_PIBFR.t";"INSEE_PIBFR.pct.lag_12";0,33;1050,44;"Level";"Growth_rate";1;1;0,7;0;0,99;0;1;0,87
6,1;4;0;"RDB_Nominal.t";"INSEE_PIBFR.pct.lag_12";427,32;603,02;"Level";"Growth_rate";1;1;0,73;0;0,89;0;2;0,87
6,1;6,3;0;"PIB_Reel.lag_3";"INSEE_PIBFR.pct.lag_12";342,54;1077,05;"Level";"Growth_rate";1;1;0,7;0;0,97;0;0;0,86
6,1;5,3;0;"INSEE_PIBFR.t";"PIB_Reel.pct.lag_12";0,35;467,73;"Level";"Growth_rate";1;1;0,6;0;0,93;0;2;0,86
6,1;4,1;0;"RDB_Nominal.t";"PIB_Reel.pct.lag_12";444,71;100,62;"Level";"Growth_rate";1;1;0,63;0;0,72;0;4;0,87
6,1;5,3;0;"INSEE_PIBFR.t";"EUSA10_Curncy.pct.lag_12";0,36;2,79;"Level";"Growth_rate";1;1;0,16;1;0,28;0;2;0,86
6,1;4,8;0;"RDB_Nominal.t";"EUSA10_Curncy.pct.lag_12";449,61;-1,53;"Level";"Growth_rate";1;1;0,19;1;0,32;0;6;0,87
6,1;5,3;0;"PIB_Reel.lag_12";"EUSA10_Curncy.pct.lag_12";488;-5,35;"Level";"Growth_rate";1;1;0,22;1;0,46;2;1;0,86
6,1;5,3;0;"INSEE_PIBFR.t";"BBG_TauxOat10Y.pct.lag_12";0,36;1,82;"Level";"Growth_rate";1;1;0,32;1;0,32;0;2;0,86
6,1;6,5;0;"RDB_Nominal.t";"BBG_TauxOat10Y.pct.lag_12";448,17;0,12;"Level";"Growth_rate";1;1;0,34;1;0,38;0;4;0,87
6,1;7,1;0;"PIB_Reel.lag_12";"BBG_TauxOat10Y.pct.lag_12";487,61;-1,73;"Level";"Growth_rate";1;1;0,37;1;0,48;2;1;0,86
6,1;23,9;0;"INSEE_PIBFR.t";"EUSA5_Curncy.pct.lag_12";0,36;-0,1;"Level";"Growth_rate";1;1;0,25;0;0,65;0;4;0,86
6,1;4,1;0;"RDB_Nominal.t";"EUSA5_Curncy.pct.lag_12";451,77;-0,23;"Level";"Growth_rate";1;1;0,27;0;0,74;0;5;0,87
6,1;16;0;"PIB_Reel.lag_12";"EUSA5_Curncy.pct.lag_12";492,77;-0,55;"Level";"Growth_rate";1;1;0,3;0;0,79;3;1;0,87
6,1;27,4;0;"INSEE_PIBFR.t";"EUR006M_Index.pct.lag_12";0,36;-0,01;"Level";"Growth_rate";1;1;0,16;1;0,76;0;4;0,86
6,1;13,9;0;"RDB_Nominal.t";"EUR006M_Index.pct.lag_12";447,77;0,1;"Level";"Growth_rate";1;1;0,15;0;0,95;0;4;0,87
6,1;8,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"EUR006M_Index.pct.lag_12";1,68;0,8;"Level";"Growth_rate";1;1;0,08;0;0,79;0;0;0,86
6,1;10,2;0;"PIB_Reel.lag_12";"EUR006M_Index.pct.lag_12";481,85;0,14;"Level";"Growth_rate";1;1;0,15;1;0,96;2;1;0,86
6,1;5;0;"PIB_Reel.lag_12";"INSEE_ConfianceMenagesFR.pct.lag_12";471,59;36,53;"Level";"Growth_rate";1;1;0,48;0;0,75;2;1;0,86
6,1;4,4;0;"RDB_Nominal.t";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_12";439,54;72,03;"Level";"Growth_rate";1;1;0,73;1;0,92;0;4;0,87
6,1;10,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"CPI_Excl_Tabac.pct.lag_12";1,67;-522,48;"Level";"Growth_rate";1;1;-0,21;0;0,45;0;0;0,86
6,1;5,7;0;"PIB_Reel.lag_12";"CPI_Excl_Tabac.pct.lag_12";482,02;-61,46;"Level";"Growth_rate";1;1;-0,26;0;0,79;1;1;0,86
6,1;4,1;0;"RDB_Nominal.t";"INSEE_ProductionIndustrielle_France.pct.lag_12";444,57;37,44;"Level";"Growth_rate";1;1;0,44;0;0,96;0;4;0,87
6,1;6,4;0;"PIB_Reel.lag_3";"INSEE_ProductionIndustrielle_France.pct.lag_12";363,05;126,56;"Level";"Growth_rate";1;1;0,4;1;0,98;0;1;0,86
6,1;5,9;0;"INSEE_PIBFR.t";"EUR003M_Index.pct.lag_12";0,36;-0,31;"Level";"Growth_rate";1;1;0,26;1;0,97;0;5;0,86
6,1;4,1;0;"RDB_Nominal.t";"EUR003M_Index.pct.lag_12";453,25;-0,23;"Level";"Growth_rate";1;1;0,24;1;0,83;0;6;0,87
6,1;5;0;"PIB_Reel.lag_12";"EUR003M_Index.pct.lag_12";479,25;0,26;"Level";"Growth_rate";1;1;0,15;0;0,78;2;0;0,86
6,1;6;0;"INSEE_PIBFR.t";"Spread5Y3M.pct.lag_12";0,36;1,49;"Level";"Growth_rate";1;1;0,11;1;0,44;0;3;0,86
6,1;4,1;0;"RDB_Nominal.t";"Spread5Y3M.pct.lag_12";447,85;0,81;"Level";"Growth_rate";1;1;0,12;1;0,46;0;4;0,87
6,1;5;0;"PIB_Reel.lag_12";"Spread5Y3M.pct.lag_12";481,9;1,34;"Level";"Growth_rate";1;1;0,11;0;0,45;2;0;0,86
6,1;5,4;0;"INSEE_PIBFR.t";"Spread5Y6M.pct.lag_12";0,36;0,25;"Level";"Growth_rate";1;1;-0,03;0;0,47;0;3;0,86
6,1;4,2;0;"RDB_Nominal.t";"Spread5Y6M.pct.lag_12";448,54;0,22;"Level";"Growth_rate";1;1;-0,03;0;0,45;0;4;0,87
6,1;5;0;"PIB_Reel.lag_12";"Spread5Y6M.pct.lag_12";483,29;0,64;"Level";"Growth_rate";1;1;-0,04;0;0,49;2;0;0,86
6,1;5,3;0;"INSEE_PIBFR.t";"Spread10Y3M.pct.lag_12";0,36;0,06;"Level";"Growth_rate";1;1;-0,02;1;0,28;0;4;0,86
6,1;4,4;0;"RDB_Nominal.t";"Spread10Y3M.pct.lag_12";448,52;-2,65;"Level";"Growth_rate";1;1;0,01;1;0,37;0;7;0,87
6,1;4,9;0;"PIB_Reel.lag_12";"Spread10Y3M.pct.lag_12";482,88;-0,98;"Level";"Growth_rate";1;1;-0,01;0;0,53;2;1;0,86
6,1;5,2;0;"INSEE_PIBFR.t";"SpreadOat10Y3M.pct.lag_12";0,36;-0,92;"Level";"Growth_rate";1;1;0,24;1;0,27;0;4;0,86
6,1;5,3;0;"PIB_Reel.lag_12";"SpreadOat10Y3M.pct.lag_12";486,77;-2,77;"Level";"Growth_rate";1;1;0,26;0;0,49;2;1;0,86
6,1;5,2;0;"INSEE_PIBFR.t";"Spread10Y6M.pct.lag_12";0,36;-0,3;"Level";"Growth_rate";1;1;-0,11;1;0,27;0;4;0,86
6,1;4,5;0;"RDB_Nominal.t";"Spread10Y6M.pct.lag_12";447,43;-2,56;"Level";"Growth_rate";1;1;-0,08;1;0,36;0;7;0,87
6,1;4,9;0;"PIB_Reel.lag_12";"Spread10Y6M.pct.lag_12";482,43;-0,93;"Level";"Growth_rate";1;1;-0,1;0;0,5;2;1;0,86
6,1;5,3;0;"INSEE_PIBFR.t";"SpreadOAT10Y6M.pct.lag_12";0,36;-0,35;"Level";"Growth_rate";1;1;0,21;1;0,29;0;4;0,86
6,1;5,4;0;"PIB_Reel.lag_12";"SpreadOAT10Y6M.pct.lag_12";486,52;-2,43;"Level";"Growth_rate";1;1;0,24;0;0,5;2;1;0,86
6,1;5,8;0;"INSEE_PIBFR.t";"Spread6M3M.pct.lag_12";0,37;-8,98;"Level";"Growth_rate";1;1;0,55;0;0,9;0;1;0,86
6,1;4,2;0;"RDB_Nominal.t";"Spread6M3M.pct.lag_12";455,46;-3,5;"Level";"Growth_rate";1;1;0,52;0;0,93;0;4;0,87
6,1;5,1;0;"PIB_Reel.lag_12";"Spread6M3M.pct.lag_12";473,11;5,09;"Level";"Growth_rate";1;1;0,46;0;0,97;2;0;0,86
6,1;10;0;"EUR003M_Index.t";"Chomage.t";-10835,65;-4705,96;"Level";"Level";1;1;0,63;1;0,45;0;51;0,86
6,2;6,7;0;"PIB_Reel.lag_3";"";373,08;NA;"Level";NA;1;NA;0;1;0,87;0;1;0,86
6,2;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"";1,69;NA;"Level";NA;1;NA;0;1;0,58;0;0;0,86
6,2;6,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"STOXX_EUROSTOXX50.t";1,69;-0,07;"Level";"Level";1;1;0,43;0;0,67;0;0;0,85
6,2;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"STOXX_EUROSTOXX50.lag_1";1,66;0,85;"Level";"Level";1;1;0,43;0;0,76;0;1;0,85
6,2;6,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"EURONEXT_CAC40.t";1,66;0,2;"Level";"Level";1;1;0,78;0;0,75;0;0;0,85
6,2;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"EURONEXT_CAC40.lag_1";1,56;0,95;"Level";"Level";1;1;0,77;0;0,68;0;1;0,86
6,2;7,3;0;"PIB_Reel.lag_3";"Chomage.pct.lag_12";397,95;71,6;"Level";"Growth_rate";1;1;-0,81;0;0,98;0;1;0,86
6,2;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"Chomage.pct.lag_12";1,75;37,52;"Level";"Growth_rate";1;1;-0,8;0;0,53;0;0;0,85
6,2;9,3;0;"EUR006M_Index.lag_12";"BBG_TauxOat10Y.t";-15339,8;-1221,62;"Level";"Level";1;1;0,49;1;0,19;0;55;0,85
6,2;7,7;0;"PIB_Reel.t";"EUSA5_Curncy.lag_1";318,6;-1951,31;"Level";"Level";1;1;-0,51;1;0,43;0;26;0,86
6,2;6,8;0;"PIB_Reel.lag_1";"EUSA5_Curncy.lag_1";324,36;-1912,47;"Level";"Level";1;1;-0,51;1;0,44;0;75;0,86
6,2;9,5;0;"EUR006M_Index.lag_12";"BBG_TauxOat10Y.lag_1";-15148,61;-1247,27;"Level";"Level";1;1;0,52;1;0,07;0;68;0,85
6,2;8;0;"PIB_Reel.t";"EUSA5_Curncy.lag_3";314,13;-1832,81;"Level";"Level";1;1;-0,58;1;0,47;0;25;0,85
6,2;7,2;0;"PIB_Reel.lag_1";"EUSA5_Curncy.lag_3";319,52;-1825,53;"Level";"Level";1;1;-0,58;1;0,47;0;74;0,86
6,2;9,7;0;"EUR006M_Index.lag_12";"BBG_TauxOat10Y.lag_3";-15026,59;-1142,21;"Level";"Level";1;1;0,57;1;0,1;0;65;0,85
6,2;5,7;0;"PIB_Reel.t";"EUROSTAT_GDPEuroArea.pct.lag_12";279,74;938,05;"Level";"Growth_rate";1;1;0,77;1;0,3;0;34;0,86
6,2;5,1;0;"PIB_Reel.lag_1";"EUROSTAT_GDPEuroArea.pct.lag_12";286,05;915,67;"Level";"Growth_rate";1;1;0,77;1;0,4;0;80;0,86
6,2;8,9;0;"EUR003M_Index.lag_12";"EUROSTAT_GDPEuroArea.pct.lag_12";-12533,13;1403,58;"Level";"Growth_rate";1;1;-0,69;1;0,17;0;92;0,86
6,2;10;0;"SP_SP500.t";"EUR006M_Index.t";8,64;-7595,83;"Level";"Level";1;1;-0,82;1;0,59;0;26;0,86
6,2;10,3;0;"EUR006M_Index.lag_12";"EUR006M_Index.lag_1";-11682,96;-5575;"Level";"Level";1;1;0,9;0;0,08;0;65;0,85
6,2;11;0;"SP_SP500.lag_1";"EUR003M_Index.lag_1";8,4;-8298,73;"Level";"Level";1;1;-0,8;1;0,55;0;62;0,86
6,2;9,5;0;"SP_SP500.lag_1";"EUR006M_Index.lag_3";7,56;-8655,58;"Level";"Level";1;1;-0,84;1;0,47;0;69;0,86
6,2;8,6;0;"SP_SP500.t";"INSEE_ConfianceMenagesFR.lag_3";8,35;269,05;"Level";"Level";1;1;0,85;0;0,03;0;59;0,85
6,2;8,9;0;"PIB_Reel.t";"INSEE_ConfianceMenagesFR.lag_3";260,49;163,34;"Level";"Level";1;1;0,91;1;0,06;0;33;0,85
6,2;10;0;"SP_SP500.lag_1";"EUR003M_Index.lag_3";8,11;-8455,77;"Level";"Level";1;1;-0,82;1;0,4;0;59;0,86
6,2;6,5;0;"PIB_Reel.lag_3";"RDB_Nominal.pct.lag_12";353,66;260,9;"Level";"Growth_rate";1;1;0,8;0;0,1;0;3;0,86
6,2;6,6;0;"PIB_Reel.lag_3";"Chomage.t";384,69;330,69;"Level";"Level";1;1;-0,89;0;0,7;0;1;0,86
6,2;7,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"Chomage.t";1,58;-723,64;"Level";"Level";1;1;-0,87;0;0,88;0;1;0,85
6,2;6,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"CPI_Excl_Tabac.t";1,69;13;"Level";"Level";1;1;0,86;1;0,83;0;0;0,85
6,2;6,6;0;"PIB_Reel.lag_3";"Chomage.lag_1";386,49;395,95;"Level";"Level";1;1;-0,88;1;0,61;0;1;0,86
6,2;7,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"Chomage.lag_1";1,58;-749,65;"Level";"Level";1;1;-0,86;0;0,93;0;0;0,85
6,2;6,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"CPI_Excl_Tabac.lag_1";1,73;-147,93;"Level";"Level";1;1;0,85;1;0,69;0;0;0,85
6,2;6,1;0;"PIB_Reel.lag_3";"Chomage.lag_3";420,14;1486,69;"Level";"Level";1;1;-0,88;1;0,42;0;2;0,86
6,2;6,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"Chomage.lag_3";1,67;-119,94;"Level";"Level";1;1;-0,84;0;0,2;0;0;0,85
6,2;6,7;0;"PIB_Reel.lag_3";"INSEE_ProductionIndustrielle_France.t";364,28;53,47;"Level";"Level";1;1;0,84;0;0,48;0;1;0,86
6,2;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"INSEE_ProductionIndustrielle_France.t";1,47;317,44;"Level";"Level";1;1;0,79;0;0,43;0;6;0,86
6,2;5,6;0;"PIB_Reel.t";"INSEE_PIBFR.pct.t";437,46;-1701,24;"Level";"Growth_rate";1;1;0,86;1;0,91;1;1;0,85
6,2;4,6;0;"PIB_Reel.lag_1";"PIB_Reel.pct.t";426,68;-1388,72;"Level";"Growth_rate";1;1;0,78;1;0,92;4;26;0,86
6,2;6,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"PIB_Reel.pct.t";1,64;232,36;"Level";"Growth_rate";1;1;0,65;0;0,91;0;0;0,85
6,2;5,9;0;"PIB_Reel.lag_1";"INSEE_PIBFR.pct.lag_1";443,15;-1649,36;"Level";"Growth_rate";1;1;0,87;1;0,68;1;48;0,86
6,2;4,7;0;"PIB_Reel.t";"PIB_Reel.pct.lag_1";418,6;-1318,52;"Level";"Growth_rate";1;1;0,8;1;0,99;1;2;0,85
6,2;6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"PIB_Reel.pct.lag_1";1,59;492,32;"Level";"Growth_rate";1;1;0,65;0;0,94;0;0;0,86
6,2;9,1;0;"EUR006M_Index.lag_12";"SpreadOat10Y3M.lag_1";-16121,49;-1505,22;"Level";"Level";1;1;0,24;1;0,09;0;69;0,85
6,2;9,2;0;"EUR006M_Index.lag_12";"SpreadOAT10Y6M.lag_1";-16192,06;-1494,8;"Level";"Level";1;1;0,22;1;0,09;0;68;0,85
6,2;6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"Spread6M3M.t";1,67;-4123,93;"Level";"Level";1;1;-0,53;0;0,71;0;0;0,85
6,2;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"Spread6M3M.lag_1";1,66;-7545,03;"Level";"Level";1;1;-0,53;0;0,88;0;0;0,85
6,2;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"STOXX_EUROSTOXX50.lag_3";1,65;0,81;"Level";"Level";1;1;0,44;0;0,71;0;0;0,85
