RMSE (en %);RMSE OOS (en %);Residuals Statio PValue;Predictor_1;Predictor_2;Coeff_1;Coeff_2;Transfo_1;Transfo_2;Priority_1;Priority_2;2-1;Is signif;Breusch-Pagan;Durbin Watson;Jarque Bera;R2;R2OOS
6,0;5,9;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;Spread5Y3M.Diff.t;0,7;656,1;Level;Difference;1;1,0;0,4;1;0,57;0;42;0,87;-1,6642299066634552
7,0;5,0;0,0;RDB_Nominal.lag_12;SpreadOAT10Y6M.lag_3;589,31;-1065,2;Level;Level;1;1,0;-0,33;0;0,83;0;54;0,84;-1,6645189028480543
6,0;7,4;0,0;INSEE_PIBFR.lag_3;CPI_Excl_Tabac.lag_12;0,4;-314,43;Level;Level;1;1,0;0,78;0;0,81;0;2;0,87;-1,6663692654672109
6,9;11,1;0,0;INSEE_ConfianceMenagesFR.lag_12;BBG_TauxOat10Y.lag_12;550,04;-634,29;Level;Level;1;1,0;-0,8;0;0,72;0;83;0,84;-1,6664398390921868
6,0;8,1;0,0;INSEE_PIBFR.t;INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3;0,32;253,63;Level;Growth_rate;1;1,0;0,82;0;0,95;0;2;0,86;-1,666976636295027
6,6;5,3;0,0;PIB_Reel.t;Chomage.t;360,56;326,05;Level;Level;1;1,0;-0,9;0;0,3;0;7;0,84;-1,6706205442547621
7,3;4,8;0,0;SP_SP500.lag_1;Spread6M3M.t;16,12;42909,23;Level;Level;1;1,0;-0,69;1;0,84;0;36;0,81;-1,6708177318747133
6,0;5,8;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;Spread10Y3M.Diff.t;0,71;20,77;Level;Difference;1;1,0;0,32;1;0,5;0;37;0,87;-1,6714667501063571
7,4;4,8;0,0;RDB_Nominal.lag_12;Spread6M3M.lag_1;645,83;15171,21;Level;Level;1;1,0;-0,62;1;0,56;0;29;0,83;-1,6720315201146634
5,8;5,6;0,0;INSEE_PIBFR.lag_1;EUSA10_Curncy.Diff.lag_3;0,38;-1994,77;Level;Difference;1;1,0;0,23;0;0,68;0;6;0,88;-1,6734226189554815
6,1;6,6;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_12;Spread10Y3M.lag_1;1,68;-853,77;Level;Level;1;1,0;-0,1;1;0,82;0;0;0,86;-1,673583829609664
5,6;5,4;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;Spread10Y3M.Diff.t;1,26;1260,65;Level;Difference;1;1,0;0,26;0;0,13;0;5;0,89;-1,6739215566613987
5,6;5,6;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;INSEE_ProductionIndustrielle_France.pct.lag_3;1,32;-103,54;Level;Growth_rate;1;1,0;0,53;0;0,9;1;0;0,88;-1,6756207989200615
6,0;5,1;0,0;PIB_Reel.lag_12;CPI_Excl_Tabac.Diff.t;471,87;538,41;Level;Difference;1;1,0;0,33;1;0,92;1;0;0,87;-1,6759491655914416
6,8;6,1;0,0;INSEE_ConfianceMenagesFR.lag_12;PIB_Reel.pct.lag_12;565,57;852,36;Level;Growth_rate;1;1,0;0,57;0;0,58;1;68;0,84;-1,6761825274408242
7,0;6,8;0,0;INSEE_ConfianceMenagesFR.lag_12;EUSA10_Curncy.Diff.lag_1;608,48;-353,46;Level;Difference;1;1,0;0,27;0;0,89;0;93;0,83;-1,6790020741828946
7,0;6,8;0,0;INSEE_ConfianceMenagesFR.lag_12;INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_12;589,76;0,4;Level;Difference;1;1,0;0,48;0;0,98;0;91;0,84;-1,6814254327504443
5,3;4,4;0,0;EUROSTAT_GDPEuroArea.lag_3;EURONEXT_CAC40.lag_12;0,05;1,12;Level;Level;1;1,0;0,76;1;0,69;1;2;0,9;-1,6840099206376582
7,7;4,9;0,0;SP_SP500.lag_1;SpreadOat10Y3M.Diff.lag_1;13,81;388,99;Level;Difference;1;1,0;0,16;0;0,84;0;29;0,79;-1,6873518844572102
6,0;6,4;0,0;INSEE_PIBFR.lag_1;INSEE_InvestEntreprisesNonFinancieresFR.Diff.t;0,37;-0,35;Level;Difference;1;1,0;0,43;0;0,88;0;3;0,87;-1,6918013664043938
5,6;4,8;0,0;EUROSTAT_GDPEuroArea.lag_1;SpreadOat10Y3M.Diff.lag_12;0,06;798,14;Level;Difference;1;1,0;0,15;0;0,74;1;5;0,88;-1,6920621147215447
6,1;6,6;0,0;PIB_Reel.lag_3;Spread5Y3M.Diff.lag_3;381,36;-2235,59;Level;Difference;1;1,0;0,27;0;0,94;0;1;0,86;-1,6960151310847014
6,3;10,3;0,0;EUR006M_Index.lag_12;EUR006M_Index.t;-12201,77;-5117,04;Level;Level;1;1,0;0,89;1;0,11;0;60;0,85;-1,6970038221818
7,2;12,7;0,0;EURONEXT_CAC40.t;EUR006M_Index.lag_3;2,12;-13393,51;Level;Level;1;1,0;-0,7;0;0,2;0;39;0,81;-1,6986928767129643
6,9;7,7;0,0;EUR006M_Index.lag_12;Spread6M3M.Diff.t;-16810,46;16693,88;Level;Difference;1;1,0;0,02;1;0,95;0;39;0,83;-1,7002267201044092
6,0;4,1;0,0;RDB_Nominal.lag_1;Chomage.Diff.t;454,02;-1232,49;Level;Difference;1;1,0;-0,27;1;0,83;0;11;0,87;-1,702968598763944
5,5;4,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Spread10Y6M.pct.lag_3;1,28;-6,59;Level;Growth_rate;1;1,0;0,5;0;0,93;1;0;0,89;-1,707834248499429
5,9;5,0;0,0;INSEE_PIBFR.lag_1;SpreadOAT10Y6M.lag_1;0,36;-867,21;Level;Level;1;1,0;-0,28;1;0,65;0;5;0,87;-1,7086941750779565
7,5;11,6;0,0;INSEE_ConfianceMenagesFR.lag_3;EUSA5_Curncy.Diff.t;539,72;2469,1;Level;Difference;1;1,0;0,39;0;0,04;0;28;0,77;-1,710950661422289
5,9;4,5;0,0;INSEE_PIBFR.t;SP_SP500.pct.lag_1;0,36;-64,29;Level;Growth_rate;1;1,0;-0,01;1;0,34;0;22;0,88;-1,7109614237612956
6,2;6,5;0,0;PIB_Reel.lag_3;RDB_Nominal.pct.lag_12;353,66;260,9;Level;Growth_rate;1;1,0;0,8;0;0,1;0;3;0,86;-1,7112831225055078
7,0;8,8;0,0;INSEE_ConfianceMenagesFR.lag_12;Spread10Y3M.lag_3;602,45;-186,27;Level;Level;1;1,0;-0,27;1;0,93;0;92;0,83;-1,712963021645856
6,0;6,4;0,0;INSEE_PIBFR.lag_1;Spread5Y6M.Diff.lag_1;0,37;-1252,99;Level;Difference;1;1,0;0,34;0;0,77;0;2;0,87;-1,7160598089572932
6,0;6,2;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;EUR006M_Index.Diff.lag_1;0,71;-3297,41;Level;Difference;1;1,0;0,17;1;0,76;0;38;0,87;-1,71655941805097
6,0;5,5;0,0;PIB_Reel.lag_3;Spread10Y3M.lag_1;370,47;-1218,08;Level;Level;1;1,0;-0,07;1;1,0;0;0;0,86;-1,7181012560559221
7,7;5,1;0,0;SP_SP500.lag_1;CPI_Excl_Tabac.lag_3;15,1;-560,48;Level;Level;1;1,0;0,85;0;0,43;0;36;0,79;-1,719710036063975
11,7;15,0;0,04;Chomage.pct.lag_12;EUR003M_Index.Diff.t;-678,16;10385,91;Growth_rate;Difference;1;1,0;-0,08;0;0,15;0;77;0,53;-1,7206256139816047
5,9;6,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread10Y3M.Diff.lag_12;0,7;1173,61;Level;Difference;1;1,0;0,09;0;0,63;0;10;0,87;-1,7221052976118663
5,9;9,3;0,0;INSEE_ConsommationFinaleMenagesFR.t;SpreadOat10Y3M.lag_12;0,75;604,47;Level;Level;1;1,0;-0,74;0;0,21;0;4;0,87;-1,7235413333546625
7,8;9,3;0,0;EUR003M_Index.lag_12;CPI_Excl_Tabac.lag_1;-14743,98;858,31;Level;Level;1;1,0;-0,8;0;0,65;0;61;0,8;-1,7242558075424306
5,8;4,7;0,0;INSEE_PIBFR.lag_12;EUSA10_Curncy.lag_3;0,5;51,73;Level;Level;1;1,0;-0,64;1;0,83;0;2;0,88;-1,7246503348254478
6,0;4,2;0,0;RDB_Nominal.lag_1;Spread10Y6M.lag_1;457,92;-520,62;Level;Level;1;1,0;-0,09;1;0,97;0;8;0,87;-1,725701492989773
6,9;5,6;0,0;RDB_Nominal.lag_12;Spread6M3M.pct.lag_1;622,18;17,3;Level;Growth_rate;1;1,0;-0,08;0;0,68;0;15;0,84;-1,7270183370459016
6,0;6,8;0,0;INSEE_PIBFR.lag_1;PIB_Reel.Diff.t;0,37;-112,13;Level;Difference;1;1,0;0,29;0;0,94;0;3;0,87;-1,7279220340556538
5,5;5,9;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread6M3M.pct.lag_1;0,06;10,53;Level;Growth_rate;1;1,0;-0,02;1;0,79;2;3;0,89;-1,7295340222629663
5,6;4,9;0,0;EUROSTAT_GDPEuroArea.lag_1;INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_3;0,06;0,16;Level;Difference;1;1,0;0,44;0;0,74;1;8;0,88;-1,7318623984063115
6,9;11,4;0,0;EUR006M_Index.lag_12;Chomage.lag_12;-16310,01;-1230,85;Level;Level;1;1,0;0,38;0;0,97;0;47;0,83;-1,732747694775409
7,5;5,3;0,0;SP_SP500.lag_1;Chomage.t;11,24;-1996,86;Level;Level;1;1,0;-0,87;0;0,24;0;6;0,8;-1,7375892195796956
6,9;6,3;0,0;INSEE_ConfianceMenagesFR.lag_12;INSEE_ProductionIndustrielle_France.pct.lag_1;579,22;220,58;Level;Growth_rate;1;1,0;0,37;0;0,2;1;40;0,84;-1,7377460942690766
5,5;4,3;0,0;PIB_Reel.lag_3;Spread6M3M.pct.lag_1;381,09;22,3;Level;Growth_rate;1;1,0;-0,12;1;0,97;8;0;0,89;-1,7398698073873988
6,0;6,8;0,0;PIB_Reel.lag_3;Spread5Y3M.pct.lag_1;397,86;-6,62;Level;Growth_rate;1;1,0;0,57;0;0,85;1;0;0,86;-1,7403322488530701
6,1;27,4;0,0;INSEE_PIBFR.t;EUR006M_Index.pct.lag_12;0,36;-0,01;Level;Growth_rate;1;1,0;0,16;1;0,76;0;4;0,86;-1,7404619311545333
6,2;6,8;0,0;PIB_Reel.lag_3;INSEE_ProductionIndustrielle_France.lag_1;375,85;-16,83;Level;Level;1;1,0;0,85;1;0,71;0;1;0,86;-1,7408064495812234
5,8;5,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;CPI_Excl_Tabac.lag_12;1,17;242,88;Level;Level;1;1,0;0,75;0;0,83;0;1;0,88;-1,7465667199126096
5,1;3,6;0,0;EUROSTAT_GDPEuroArea.lag_12;Spread5Y3M.Diff.lag_3;0,08;-4780,5;Level;Difference;1;1,0;0,34;0;0,79;3;7;0,91;-1,7479876273304886
6,1;4,2;0,0;RDB_Nominal.t;INSEE_ProductionIndustrielle_France.Diff.lag_12;448,09;10,3;Level;Difference;1;1,0;0,21;1;0,96;0;5;0,87;-1,751069084668646
6,1;4,8;0,0;PIB_Reel.lag_12;EUR006M_Index.Diff.lag_1;481,6;2227,0;Level;Difference;1;1,0;0,11;0;0,89;2;0;0,86;-1,7515161024787624
6,0;4,3;0,0;RDB_Nominal.t;CPI_Excl_Tabac.pct.t;475,57;-727,56;Level;Growth_rate;1;1,0;0,68;0;0,66;0;6;0,87;-1,754357233434308
6,0;5,9;0,0;INSEE_PIBFR.lag_1;INSEE_ProductionIndustrielle_France.pct.lag_1;0,37;-29,55;Level;Growth_rate;1;1,0;0,47;0;0,66;0;2;0,87;-1,7549717532161258
6,0;5,9;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;Spread10Y6M.pct.t;0,72;-3,05;Level;Growth_rate;1;1,0;0,48;0;0,42;0;25;0,87;-1,7556122538791343
5,9;5,5;0,0;INSEE_PIBFR.lag_1;SP_SP500.Diff.lag_3;0,37;-5,04;Level;Difference;1;1,0;0,22;0;0,3;0;19;0,87;-1,7558710042628078
5,9;6,6;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;PIB_Reel.Diff.lag_3;0,72;-88,81;Level;Difference;1;1,0;0,38;0;0,51;0;29;0,87;-1,7562637853202578
6,0;6,2;0,0;INSEE_PIBFR.lag_1;SpreadOat10Y3M.pct.lag_1;0,37;-4,08;Level;Growth_rate;1;1,0;0,42;0;0,73;0;2;0,87;-1,7562686195201072
5,9;4,7;0,0;RDB_Nominal.lag_1;EUSA5_Curncy.pct.lag_3;468,98;-0,62;Level;Growth_rate;1;1,0;0,25;1;0,51;0;8;0,88;-1,7568820481387628
5,9;7,0;0,0;INSEE_ConsommationFinaleMenagesFR.t;INSEE_ConsommationFinaleMenagesFR.pct.lag_3;0,76;-1003,57;Level;Growth_rate;1;1,0;0,77;1;0,45;0;8;0,87;-1,7570385667057633
5,9;7,0;0,0;INSEE_ConsommationFinaleMenagesFR.t;Spread10Y3M.pct.lag_3;0,69;5,91;Level;Growth_rate;1;1,0;0,42;0;0,32;0;15;0,87;-1,7571273839604928
6,0;7,3;0,0;INSEE_PIBFR.lag_3;EUR006M_Index.pct.t;0,38;0,19;Level;Growth_rate;1;1,0;0,06;1;0,95;0;3;0,87;-1,7572110449602718
6,0;4,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_12;INSEE_ProductionIndustrielle_France.lag_1;1,43;379,7;Level;Level;1;1,0;0,77;0;0,86;0;0;0,87;-1,7573876862134186
5,4;4,1;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;SpreadOAT10Y6M.Diff.lag_1;0,82;-540,69;Level;Difference;1;1,0;0,21;0;0,51;1;0;0,89;-1,7583526018889146
6,1;4,9;0,0;PIB_Reel.lag_12;Spread6M3M.Diff.lag_1;482,93;9532,97;Level;Difference;1;1,0;0,0;0;0,7;1;1;0,86;-1,7585913415749581
6,0;7,3;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;Spread10Y6M.lag_12;0,73;526,38;Level;Level;1;1,0;-0,65;0;0,13;0;21;0,87;-1,7589604672440409
7,3;11,8;0,0;EUR003M_Index.lag_12;Spread5Y6M.t;-17943,52;-2563,64;Level;Level;1;1,0;-0,27;1;0,31;0;37;0,8;-1,759524388818952
5,7;4,8;0,0;EUROSTAT_GDPEuroArea.lag_1;SpreadOat10Y3M.pct.t;0,06;-3,35;Level;Growth_rate;1;1,0;0,42;0;0,56;1;5;0,88;-1,7609769235242192
5,4;4,0;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;EURONEXT_CAC40.Diff.lag_1;0,81;1,07;Level;Difference;1;1,0;0,0;1;0,74;1;3;0,89;-1,763491757554989
7,4;12,1;0,0;EUR006M_Index.lag_3;Spread10Y6M.Diff.t;-16377,78;-1310,14;Level;Difference;1;1,0;-0,4;1;0,12;0;44;0,79;-1,7647532049184567
6,9;8,3;0,0;RDB_Nominal.lag_12;EUSA5_Curncy.lag_3;550,15;-1903,46;Level;Level;1;1,0;-0,58;0;0,89;0;49;0,84;-1,764956001963398
7,8;4,9;0,0;SP_SP500.lag_1;Spread5Y3M.lag_1;13,91;-1329,01;Level;Level;1;1,0;0,04;1;0,04;0;50;0,79;-1,7659362221591524
5,7;4,4;0,0;INSEE_PIBFR.t;INSEE_PIBFR.pct.t;0,45;-1818,9;Level;Growth_rate;1;1,0;0,86;1;0,97;1;1;0,88;-1,7659482528880965
6,9;5,3;0,0;RDB_Nominal.lag_12;BBG_TauxOat10Y.t;564,75;-1125,48;Level;Level;1;1,0;-0,5;1;0,55;0;21;0,84;-1,7661494051639974
5,9;5,7;0,0;PIB_Reel.lag_3;BBG_TauxOat10Y.lag_12;323,75;-989,4;Level;Level;1;1,0;-0,75;1;0,35;1;3;0,87;-1,7665329694496776
6,9;8,1;0,0;EUR006M_Index.lag_12;EUROSTAT_GDPEuroArea.Diff.lag_3;-16833,97;0,0;Level;Difference;1;1,0;-0,63;0;0,79;0;39;0,83;-1,7670191984324473
6,6;5,4;0,0;PIB_Reel.lag_1;Chomage.lag_1;367,98;388,46;Level;Level;1;1,0;-0,89;1;0,09;0;36;0,84;-1,7671354419124707
6,1;5,9;0,0;INSEE_PIBFR.t;Spread10Y3M.Diff.lag_12;0,36;886,7;Level;Difference;1;1,0;0,1;0;0,93;0;4;0,86;-1,7673904644313763
6,1;7,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_12;Spread5Y6M.lag_3;1,68;-1136,8;Level;Level;1;1,0;-0,06;0;0,79;0;0;0,86;-1,7674631606038917
5,3;4,0;0,0;EUROSTAT_GDPEuroArea.lag_3;BBG_TauxOat10Y.pct.lag_1;0,06;-3,67;Level;Growth_rate;1;1,0;0,35;1;0,76;1;11;0,9;-1,7704888623327877
5,7;4,6;0,0;RDB_Nominal.lag_3;EUROSTAT_GDPEuroArea.Diff.lag_3;509,45;-0,07;Level;Difference;1;1,0;0,66;0;0,95;0;2;0,88;-1,7723854834557087
5,9;7,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;INSEE_PIBFR.pct.t;0,72;-123,67;Level;Growth_rate;1;1,0;0,78;0;0,52;0;28;0,87;-1,774346499241486
5,8;6,4;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;EURONEXT_CAC40.lag_12;0,63;1,36;Level;Level;1;1,0;0,76;1;0,63;0;5;0,87;-1,7787418013233016
5,8;4,1;0,0;EUROSTAT_GDPEuroArea.lag_12;EUROSTAT_GDPEuroArea.Diff.lag_3;0,07;-0,03;Level;Difference;1;1,0;0,63;0;0,95;0;21;0,89;-1,7794141972042037
7,0;7,2;0,0;INSEE_ConfianceMenagesFR.lag_12;Spread6M3M.pct.lag_1;610,08;-7,79;Level;Growth_rate;1;1,0;0,13;1;0,91;1;88;0,84;-1,7817960870221539
6,0;7,5;0,0;INSEE_PIBFR.lag_3;BBG_TauxOat10Y.Diff.lag_1;0,38;-222,91;Level;Difference;1;1,0;0,2;0;0,47;0;2;0,87;-1,7878152378722576
5,8;5,5;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;EUSA5_Curncy.Diff.lag_12;1,19;1293,87;Level;Difference;1;1,0;0,16;0;0,87;0;1;0,88;-1,7894941671084852
7,4;5,4;0,0;RDB_Nominal.lag_12;INSEE_PIBFR.pct.lag_3;629,02;-158,36;Level;Growth_rate;1;1,0;0,83;0;0,74;0;50;0,83;-1,7915445353598871
7,7;13,2;0,01;EUR003M_Index.lag_3;Spread5Y3M.Diff.t;-16687,74;-1236,51;Level;Difference;1;1,0;-0,48;1;0,05;0;31;0,77;-1,7917480832542312
5,8;4,5;0,0;PIB_Reel.lag_1;Spread6M3M.pct.t;365,97;24,56;Level;Growth_rate;1;1,0;-0,15;1;0,76;11;16;0,87;-1,7958085345141113
6,2;6,4;0,0;PIB_Reel.lag_3;PIB_Reel.Diff.lag_12;380,66;-101,11;Level;Difference;1;1,0;0,43;0;0,78;0;2;0,86;-1,8006561576808533
6,0;7,0;0,0;INSEE_PIBFR.lag_1;EURONEXT_CAC40.Diff.lag_12;0,37;0,13;Level;Difference;1;1,0;0,04;0;0,86;0;3;0,87;-1,804037197684241
6,6;5,8;0,0;PIB_Reel.lag_1;STOXX_EUROSTOXX50.pct.lag_12;358,84;7,48;Level;Growth_rate;1;1,0;-0,46;1;0,7;0;24;0,84;-1,8040670158459382
7,3;5,1;0,0;RDB_Nominal.lag_12;EUSA10_Curncy.pct.lag_12;612,6;2,89;Level;Growth_rate;1;1,0;0,16;1;0,21;0;45;0,83;-1,8040709864835698
5,9;6,3;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread6M3M.Diff.lag_1;0,71;22198,27;Level;Difference;1;1,0;-0,05;1;0,76;0;18;0,87;-1,80412116731347
6,9;5,0;0,0;RDB_Nominal.lag_12;STOXX_EUROSTOXX50.pct.t;600,11;-55,81;Level;Growth_rate;1;1,0;-0,15;1;0,98;0;13;0,85;-1,8044929966920522
5,7;6,5;0,0;RDB_Nominal.lag_3;EUR006M_Index.t;420,49;-2538,08;Level;Level;1;1,0;-0,9;1;0,66;0;8;0,88;-1,8045397498672004
7,1;6,5;0,0;SP_SP500.t;Chomage.Diff.lag_1;13,54;-2983,37;Level;Difference;1;1,0;-0,25;1;0,71;0;6;0,81;-1,8049365611364077
5,8;5,1;0,0;RDB_Nominal.lag_3;EURONEXT_CAC40.Diff.lag_3;486,15;-1,07;Level;Difference;1;1,0;0,03;1;0,58;1;11;0,88;-1,8058026492539567
6,9;8,0;0,0;EUR006M_Index.lag_12;SpreadOAT10Y6M.Diff.lag_12;-16689,47;454,07;Level;Difference;1;1,0;-0,16;0;0,65;0;36;0,83;-1,8069364080811519
6,6;5,5;0,0;PIB_Reel.lag_1;CPI_Excl_Tabac.lag_12;340,57;373,13;Level;Level;1;1,0;0,75;0;0,69;0;33;0,84;-1,8090652073869382
5,5;4,5;0,0;EUROSTAT_GDPEuroArea.lag_3;EUROSTAT_GDPEuroArea.pct.lag_12;0,06;178,96;Level;Growth_rate;1;1,0;0,83;0;0,62;0;19;0,89;-1,810092138466786
6,0;4,9;0,0;PIB_Reel.lag_12;BBG_TauxOat10Y.Diff.lag_1;487,17;-521,52;Level;Difference;1;1,0;0,22;0;0,6;2;0;0,86;-1,812055276563874
6,0;5,9;0,0;PIB_Reel.lag_12;INSEE_ConfianceMenagesFR.lag_1;416,13;97,19;Level;Level;1;1,0;0,89;0;0,54;1;2;0,87;-1,8150097954268487
6,5;5,6;0,0;PIB_Reel.lag_1;EUR006M_Index.pct.lag_3;357,2;-0,49;Level;Growth_rate;1;1,0;0,11;0;0,71;0;46;0,84;-1,815605842668865
6,9;6,1;0,0;RDB_Nominal.lag_12;STOXX_EUROSTOXX50.pct.lag_3;602,78;-46,14;Level;Growth_rate;1;1,0;-0,15;1;0,92;0;46;0,84;-1,8173366327214655
7,7;15,4;0,0;SP_SP500.lag_3;INSEE_ConfianceMenagesFR.t;8,44;275,3;Level;Level;1;1,0;0,82;0;0,62;0;56;0,79;-1,8190019271929931
6,0;7,6;0,0;INSEE_PIBFR.lag_3;RDB_Nominal.Diff.lag_1;0,37;165,2;Level;Difference;1;1,0;0,57;0;0,95;0;2;0,87;-1,8215599180374191
6,6;6,0;0,0;PIB_Reel.lag_1;Spread5Y3M.pct.lag_12;354,17;2,07;Level;Growth_rate;1;1,0;0,1;1;0,28;0;21;0,84;-1,8225839948113136
7,5;5,1;0,0;SP_SP500.t;EUSA5_Curncy.Diff.lag_3;14,08;-1066,67;Level;Difference;1;1,0;0,23;0;0,01;0;12;0,8;-1,8298331997826685
6,1;6,3;0,0;PIB_Reel.lag_3;SP_SP500.Diff.lag_3;379,55;-4,25;Level;Difference;1;1,0;0,21;0;0,54;1;3;0,86;-1,8301949976978245
5,9;6,9;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread10Y3M.lag_1;0,71;405,22;Level;Level;1;1,0;-0,2;0;0,52;0;26;0,87;-1,8323376911832665
5,9;7,3;0,0;EUR003M_Index.lag_12;STOXX_EUROSTOXX50.lag_12;-15077,36;4,56;Level;Level;1;1,0;-0,38;1;0,69;1;10;0,87;-1,8327903864998771
6,9;6,2;0,0;INSEE_ConfianceMenagesFR.lag_12;EUSA10_Curncy.pct.lag_3;575,65;8,89;Level;Growth_rate;1;1,0;0,39;1;0,72;0;78;0,85;-1,83332997190936
6,1;5,4;0,0;PIB_Reel.lag_12;Spread5Y6M.lag_12;476,0;-493,76;Level;Level;1;1,0;-0,53;0;0,47;2;1;0,86;-1,8338469882319703
6,0;6,6;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;EUSA5_Curncy.lag_12;0,78;1040,3;Level;Level;1;1,0;-0,88;0;0,18;0;15;0,87;-1,834212593045589
6,0;8,4;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;BBG_TauxOat10Y.lag_12;0,73;148,71;Level;Level;1;1,0;-0,83;0;0,16;0;30;0,87;-1,835108581509794
5,6;5,0;0,0;EUROSTAT_GDPEuroArea.t;EUR006M_Index.Diff.lag_3;0,06;-825,09;Level;Difference;1;1,0;0,05;0;0,76;0;43;0,89;-1,8352426018400019
6,0;6,0;0,0;PIB_Reel.lag_12;EUSA5_Curncy.lag_12;437,94;-1114,7;Level;Level;1;1,0;-0,82;1;0,41;2;1;0,87;-1,8352567644182267
6,0;6,5;0,0;PIB_Reel.lag_12;EUSA10_Curncy.lag_12;436,96;-903,44;Level;Level;1;1,0;-0,78;1;0,56;2;1;0,87;-1,8357844618679868
6,0;6,0;0,0;RDB_Nominal.lag_1;BBG_TauxOat10Y.pct.lag_12;460,8;-0,46;Level;Growth_rate;1;1,0;0,35;1;0,3;0;8;0,87;-1,8362281964520935
6,0;5,8;0,0;INSEE_PIBFR.lag_1;INSEE_ProductionIndustrielle_France.pct.lag_3;0,37;-73,19;Level;Growth_rate;1;1,0;0,52;0;0,77;0;3;0,87;-1,8362568912825616
6,0;4,1;0,0;RDB_Nominal.lag_1;EUSA5_Curncy.pct.lag_12;462,89;-0,22;Level;Growth_rate;1;1,0;0,27;0;0,73;0;8;0,87;-1,8363508166973106
6,0;4,2;0,0;RDB_Nominal.lag_1;PIB_Reel.Diff.lag_12;464,33;-53,36;Level;Difference;1;1,0;0,41;0;0,5;0;11;0,87;-1,8364592063340304
6,0;8,3;0,0;PIB_Reel.lag_3;Spread6M3M.Diff.lag_12;378,19;-8845,54;Level;Difference;1;1,0;0,21;0;0,8;0;0;0,86;-1,8368383310693686
6,0;4,2;0,0;RDB_Nominal.lag_1;PIB_Reel.pct.lag_12;456,96;71,39;Level;Growth_rate;1;1,0;0,63;0;0,65;0;6;0,87;-1,8379375363920052
5,6;4,5;0,0;RDB_Nominal.lag_3;Chomage.pct.lag_1;443,41;-127,9;Level;Growth_rate;1;1,0;-0,76;0;0,89;0;3;0,88;-1,8423627542171195
5,8;4,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Chomage.lag_1;1,27;627,54;Level;Level;1;1,0;-0,88;1;0,31;0;1;0,88;-1,842752468418801
6,1;7,0;0,0;PIB_Reel.lag_3;Spread6M3M.Diff.lag_1;375,06;24057,71;Level;Difference;1;1,0;-0,06;1;0,99;0;0;0,86;-1,8428979355854538
6,1;4,5;0,0;PIB_Reel.lag_1;Spread6M3M.Diff.lag_3;362,44;41750,99;Level;Difference;1;1,0;-0,12;1;0,85;2;21;0,86;-1,8438427540596156
5,7;4,9;0,0;EUROSTAT_GDPEuroArea.lag_12;EUROSTAT_GDPEuroArea.pct.lag_12;0,07;349,7;Level;Growth_rate;1;1,0;0,82;0;0,94;0;30;0,89;-1,8447542607876861
6,9;7,9;0,0;EUR006M_Index.lag_12;INSEE_ProductionIndustrielle_France.pct.lag_1;-16584,6;51,25;Level;Growth_rate;1;1,0;-0,45;0;0,66;0;38;0,83;-1,8449235876396948
6,0;6,3;0,0;INSEE_PIBFR.lag_1;INSEE_ProductionIndustrielle_France.Diff.t;0,37;-35,83;Level;Difference;1;1,0;0,05;0;0,89;0;4;0,87;-1,8466526702098833
6,1;5,3;0,0;INSEE_PIBFR.t;PIB_Reel.Diff.lag_3;0,36;-89,53;Level;Difference;1;1,0;0,38;1;0,88;0;3;0,86;-1,847314994514674
5,9;7,2;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread5Y3M.lag_3;0,71;770,05;Level;Level;1;1,0;-0,22;0;0,54;0;21;0,87;-1,8495177147347377
5,8;7,4;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;Chomage.Diff.lag_3;0,7;-1614,68;Level;Difference;1;1,0;-0,34;0;0,32;0;25;0,87;-1,852192677491625
