RMSE (en %);RMSE OOS (en %);Residuals Statio PValue;Predictor_1;Predictor_2;Coeff_1;Coeff_2;Transfo_1;Transfo_2;Priority_1;Priority_2;2-1;Is signif;Breusch-Pagan;Durbin Watson;Jarque Bera;R2;R2OOS
14,8;30,4;0,0;PIB_Reel.t;Spread6M3M.pct.t;177,48;0,87;Level;Growth_rate;1;1,0;0,35;0;0,0;0;0;0,5;-10,887143059299744
22,4;31,7;0,22;Spread5Y6M.lag_1;Spread10Y6M.Diff.lag_1;1353,13;195,46;Level;Difference;1;1,0;0,36;0;0,0;0;5;-0,01;-10,901022638177563
21,3;16,6;0,06;INSEE_ProductionIndustrielle_France.t;INSEE_ConfianceMenagesFR.pct.lag_3;134,27;-216,45;Level;Growth_rate;1;1,0;-0,17;0;0,05;0;22;0,1;-10,902238207828907
22,3;39,4;0,19;Spread5Y3M.lag_1;Spread10Y3M.Diff.t;1527,1;524,98;Level;Difference;1;1,0;0,11;0;0,0;0;5;-0,01;-10,903194161203793
9,6;20,6;0,01;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;INSEE_ConsommationFinaleMenagesFR.pct.lag_1;0,74;-370,7;Level;Growth_rate;1;1,0;0,36;1;0,0;0;90;0,74;-10,904252055302392
22,2;120,6;0,11;Spread5Y3M.t;Spread6M3M.lag_1;877,37;6421,35;Level;Level;1;1,0;0,56;0;0,8;0;3;0,01;-10,904540175020037
11,5;7,9;0,0;SP_SP500.lag_1;Chomage.pct.lag_3;4,21;-391,22;Level;Growth_rate;1;1,0;-0,31;1;0,03;0;31;0,64;-10,908423933330056
20,9;29,6;0,04;EUR006M_Index.Diff.t;;6637,23;;Difference;;1;;0,0;0;0,25;0;4;0,11;-10,926070700258732
13,2;33,0;0,01;CPI_Excl_Tabac.lag_1;Spread6M3M.Diff.lag_3;1585,97;-31662,24;Level;Difference;1;1,0;0,63;1;0,35;0;33;0,59;-10,92667016618512
22,1;20,1;0,2;STOXX_EUROSTOXX50.Diff.lag_3;;-2,24;;Difference;;1;;0,0;0;0,4;0;3;0,0;-10,92694821311042
19,0;12,9;0,01;INSEE_ProductionIndustrielle_France.t;RDB_Nominal.Diff.lag_3;55,69;945,9;Level;Difference;1;1,0;0,25;0;0,0;0;10;0,23;-10,955770553184335
22,4;38,0;0,17;Spread5Y3M.lag_1;PIB_Reel.Diff.lag_1;1581,78;-2,71;Level;Difference;1;1,0;0,06;0;0,26;0;4;-0,01;-10,978392609223224
19,7;28,0;0,01;Spread5Y3M.lag_1;RDB_Nominal.Diff.t;-918,82;799,27;Level;Difference;1;1,0;0,38;1;0,0;0;8;0,17;-10,999115650071552
21,8;18,9;0,23;Spread5Y6M.pct.lag_1;;3,56;;Growth_rate;;1;;0,0;1;0,01;0;7;0,02;-11,005104825655398
21,3;26,0;0,15;Spread5Y6M.t;Spread5Y6M.pct.lag_3;-1573,54;6,2;Level;Growth_rate;1;1,0;0,61;0;0,02;0;5;0,05;-11,01310498637583
21,4;27,8;0,13;Spread5Y6M.lag_1;STOXX_EUROSTOXX50.pct.lag_1;1552,88;-93,51;Level;Growth_rate;1;1,0;0,04;0;0,0;0;5;0,04;-11,015736023446598
19,1;23,6;0,26;Spread5Y3M.lag_1;Spread10Y3M.lag_3;8159,63;-7234,51;Level;Level;1;1,0;0,74;1;0,0;0;56;0,16;-11,016304687726581
13,6;12,7;0,05;RDB_Nominal.pct.lag_1;;2597,1;;Growth_rate;;1;;0,0;1;0,02;0;28;0,55;-11,042540503747421
21,1;32,3;0,05;Spread5Y3M.lag_1;EUSA5_Curncy.Diff.lag_3;-2245,54;8073,34;Level;Difference;1;1,0;0,67;0;0,0;0;16;0,08;-11,070667877135842
21,9;20,3;0,27;INSEE_ProductionIndustrielle_France.t;INSEE_ProductionIndustrielle_France.Diff.lag_12;193,68;-12,59;Level;Difference;1;1,0;0,04;0;0,18;0;4;0,01;-11,08096127278366
13,9;13,6;0,01;RDB_Nominal.pct.t;EUR006M_Index.pct.lag_1;2530,45;1,07;Growth_rate;Growth_rate;1;1,0;-0,11;0;0,02;0;18;0,53;-11,08531944884532
14,8;8,2;0,0;PIB_Reel.lag_1;Spread10Y3M.Diff.t;186,09;132,81;Level;Difference;1;1,0;0,05;0;0,0;0;0;0,5;-11,090496955142967
14,0;31,3;0,01;CPI_Excl_Tabac.lag_1;RDB_Nominal.Diff.lag_12;1136,75;263,37;Level;Difference;1;1,0;0,45;1;0,36;0;16;0,54;-11,11070194841413
14,3;7,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread10Y6M.pct.t;0,43;1,35;Level;Growth_rate;1;1,0;-0,06;1;0,0;0;0;0,51;-11,113920335837612
22,4;31,0;0,22;Spread5Y6M.lag_1;INSEE_ConsommationFinaleMenagesFR.Diff.lag_3;1334,08;0,06;Level;Difference;1;1,0;0,06;0;0,18;0;4;0,0;-11,120014764626113
19,0;24,3;0,01;Spread5Y6M.lag_1;RDB_Nominal.Diff.lag_3;-216,22;975,23;Level;Difference;1;1,0;0,19;1;0,0;0;11;0,22;-11,122445044966947
14,4;4,3;0,03;Chomage.lag_12;PIB_Reel.pct.lag_3;-4619,84;198,81;Level;Growth_rate;1;1,0;0,07;1;0,27;0;20;0,54;-11,130958458240903
13,5;13,5;0,04;RDB_Nominal.pct.lag_1;PIB_Reel.Diff.lag_3;2634,19;-17,52;Growth_rate;Difference;1;1,0;0,18;0;0,16;0;26;0,55;-11,146002146904939
22,2;35,6;0,11;Spread5Y3M.t;EUSA5_Curncy.pct.lag_3;1595,84;-1,96;Level;Growth_rate;1;1,0;-0,1;0;0,83;0;2;0,02;-11,160464114698383
12,8;31,1;0,02;CPI_Excl_Tabac.t;EURONEXT_CAC40.pct.lag_12;1290,25;-105,31;Level;Growth_rate;1;1,0;0,25;1;0,36;0;10;0,59;-11,170746027112754
13,7;6,8;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;INSEE_ProductionIndustrielle_France.pct.lag_3;0,47;-174,01;Level;Growth_rate;1;1,0;0,36;1;0,0;0;0;0,54;-11,171281963284061
12,0;24,1;0,0;CPI_Excl_Tabac.lag_3;EUSA10_Curncy.lag_12;927,93;-2972,72;Level;Level;1;1,0;-0,67;0;0,01;0;2;0,6;-11,17578970354362
16,3;20,0;0,1;STOXX_EUROSTOXX50.lag_1;SpreadOAT10Y6M.lag_1;7,51;-4172,51;Level;Level;1;1,0;-0,16;1;0,72;0;96;0,36;-11,191878458992408
13,6;41,4;0,01;INSEE_ConsommationFinaleMenagesFR.lag_1;EUSA5_Curncy.lag_1;0,43;-1584,06;Level;Level;1;1,0;0,13;1;0,0;0;0;0,53;-11,192267576503152
11,6;7,0;0,01;Chomage.lag_3;INSEE_ConsommationFinaleMenagesFR.Diff.lag_3;-4678,81;0,16;Level;Difference;1;1,0;0,17;0;0,85;0;22;0,67;-11,194448421679231
20,5;40,9;0,04;INSEE_ProductionIndustrielle_France.t;EUR006M_Index.Diff.t;209,91;6783,08;Level;Difference;1;1,0;-0,04;0;0,1;0;3;0,14;-11,21216566736645
20,5;20,0;0,01;Spread5Y6M.t;INSEE_ConfianceMenagesFR.pct.lag_1;114,99;-261,04;Level;Growth_rate;1;1,0;-0,22;0;0,0;0;50;0,13;-11,216863025808784
19,6;51,0;0,72;Spread5Y6M.lag_1;EUSA5_Curncy.lag_3;5135,14;-3839,68;Level;Level;1;1,0;0,55;1;0,0;0;0;0,1;-11,217030623304593
13,9;6,1;0,01;INSEE_PIBFR.lag_1;SpreadOat10Y3M.Diff.lag_3;0,2;-265,68;Level;Difference;1;1,0;0,09;0;0,0;0;0;0,56;-11,218519727056933
20,7;14,3;0,05;INSEE_ProductionIndustrielle_France.t;CPI_Excl_Tabac.Diff.lag_3;177,05;2599,47;Level;Difference;1;1,0;0,04;0;0,12;0;14;0,11;-11,225547004683712
13,4;7,2;0,06;SP_SP500.t;Chomage.Diff.t;4,86;-2127,74;Level;Difference;1;1,0;-0,08;1;0,41;0;11;0,53;-11,22970076277852
11,2;14,8;0,04;RDB_Nominal.t;INSEE_ProductionIndustrielle_France.pct.lag_1;174,76;28,38;Level;Growth_rate;1;1,0;0,05;0;0,55;0;8;0,67;-11,23176537928961
22,3;40,6;0,2;Spread5Y3M.lag_1;INSEE_PIBFR.pct.lag_1;1196,1;120,13;Level;Growth_rate;1;1,0;0,29;0;0,19;0;4;0,0;-11,248576454497062
22,4;39,4;0,17;Spread5Y3M.lag_1;EURONEXT_CAC40.Diff.lag_1;1697,2;0,59;Level;Difference;1;1,0;-0,22;0;0,15;0;4;0,0;-11,266100081352711
12,7;5,2;0,03;Chomage.lag_12;EUSA10_Curncy.lag_12;-3054,18;-2856,65;Level;Level;1;1,0;0,73;1;0,0;0;10;0,57;-11,27841002135006
13,5;5,8;0,03;SP_SP500.lag_1;Spread10Y3M.Diff.t;5,13;-2295,56;Level;Difference;1;1,0;0,22;0;0,35;0;19;0,54;-11,281948382088926
11,5;53,8;0,0;Chomage.t;EUSA5_Curncy.pct.t;-4508,28;-0,01;Level;Growth_rate;1;1,0;0,17;1;0,49;0;70;0,68;-11,289985824258695
21,8;33,3;0,15;Spread5Y3M.t;Spread5Y3M.pct.t;467,89;3,99;Level;Growth_rate;1;1,0;0,54;0;0,0;0;8;0,02;-11,29843229271878
12,5;21,8;0,04;SP_SP500.lag_12;INSEE_ProductionIndustrielle_France.Diff.t;5,53;-28,79;Level;Difference;1;1,0;0,01;1;0,69;0;8;0,59;-11,29858395431253
22,3;27,7;0,24;Spread5Y6M.t;INSEE_ConsommationFinaleMenagesFR.pct.t;1163,82;78,56;Level;Growth_rate;1;1,0;0,43;0;0,66;0;4;-0,01;-11,303305039589706
21,7;28,1;0,07;Spread5Y6M.lag_1;EUSA10_Curncy.Diff.lag_3;-1293,72;4764,62;Level;Difference;1;1,0;0,59;0;0,05;0;8;0,04;-11,321340940403212
18,4;80,6;0,22;STOXX_EUROSTOXX50.t;EUR003M_Index.t;7,93;-1223,13;Level;Level;1;1,0;-0,12;0;0,0;0;28;0,22;-11,323085439453312
21,9;20,6;0,26;INSEE_ProductionIndustrielle_France.t;INSEE_PIBFR.Diff.lag_12;193,06;0,0;Level;Difference;1;1,0;0,03;0;0,17;0;4;0,01;-11,325575244411514
11,5;6,5;0,0;Chomage.t;EUR003M_Index.pct.lag_12;-4567,42;0,34;Level;Growth_rate;1;1,0;0,01;0;0,27;0;70;0,68;-11,356788534062574
21,9;36,4;0,14;Spread5Y3M.t;EURONEXT_CAC40.pct.lag_1;2122,95;-58,05;Level;Growth_rate;1;1,0;0,15;0;0,04;0;4;0,02;-11,359618590195403
19,8;19,6;0,01;Spread5Y6M.t;RDB_Nominal.Diff.t;-331,11;765,06;Level;Difference;1;1,0;0,25;1;0,0;0;10;0,17;-11,371822185540307
20,4;30,1;0,01;Spread5Y3M.lag_1;INSEE_ConfianceMenagesFR.pct.lag_1;-620,86;-273,48;Level;Growth_rate;1;1,0;-0,38;0;0,0;0;43;0,13;-11,383325108719886
10,8;9,2;0,01;RDB_Nominal.lag_3;EUSA5_Curncy.Diff.t;212,5;-3291,29;Level;Difference;1;1,0;0,58;1;0,5;0;11;0,69;-11,383642867403326
21,9;67,6;0,28;INSEE_ProductionIndustrielle_France.t;EUSA10_Curncy.pct.lag_3;193,33;0,06;Level;Growth_rate;1;1,0;0,0;0;0,12;0;4;0,01;-11,406777974079555
21,6;20,9;0,22;INSEE_ProductionIndustrielle_France.t;SP_SP500.pct.lag_1;198,9;-65,65;Level;Growth_rate;1;1,0;0,04;0;0,11;0;2;0,03;-11,419065893267192
13,9;6,5;0,01;INSEE_PIBFR.lag_1;INSEE_ProductionIndustrielle_France.pct.lag_12;0,2;-5,01;Level;Growth_rate;1;1,0;0,15;0;0,0;0;0;0,56;-11,43599313049932
22,4;109,3;0,13;Spread5Y3M.lag_1;Spread6M3M.lag_3;1268,5;3056,82;Level;Level;1;1,0;0,43;0;0,21;0;3;0,0;-11,442692483518826
12,4;22,3;0,04;SP_SP500.lag_12;Spread10Y3M.Diff.t;5,52;217,57;Level;Difference;1;1,0;0,04;0;0,66;0;7;0,59;-11,452635081863361
21,6;26,2;0,15;Spread5Y6M.t;INSEE_InvestEntreprisesNonFinancieresFR.pct.t;263,37;195,97;Level;Growth_rate;1;1,0;0,31;0;0,05;0;3;0,04;-11,46427388473048
14,9;7,4;0,0;PIB_Reel.t;BBG_TauxOat10Y.pct.lag_12;184,7;-0,11;Level;Growth_rate;1;1,0;0,06;0;0,0;0;0;0,5;-11,481415564541809
22,0;19,3;0,19;INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_1;;0,29;;Difference;;1;;0,0;0;0,44;0;3;0,01;-11,492583386148839
22,3;36,8;0,17;Spread5Y3M.t;EURONEXT_CAC40.Diff.lag_1;1870,12;0,45;Level;Difference;1;1,0;-0,12;0;0,55;0;5;0,0;-11,49893295457428
12,5;22,3;0,04;SP_SP500.lag_12;INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_3;5,48;0,06;Level;Difference;1;1,0;0,2;0;1,0;0;8;0,59;-11,502927902291463
21,9;19,8;0,23;INSEE_ProductionIndustrielle_France.t;SpreadOAT10Y6M.Diff.lag_12;169,31;2479,68;Level;Difference;1;1,0;0,18;0;0,15;0;5;0,02;-11,508502121718351
21,0;20,7;0,06;Spread5Y6M.t;Spread6M3M.pct.lag_1;-523,41;3,69;Level;Growth_rate;1;1,0;0,37;0;0,15;0;3;0,08;-11,559303956144776
13,4;7,3;0,07;SP_SP500.lag_1;EUR003M_Index.pct.t;4,97;0,29;Level;Growth_rate;1;1,0;-0,14;0;0,35;0;11;0,52;-11,575949566187816
22,2;21,1;0,24;STOXX_EUROSTOXX50.Diff.lag_12;;-1,17;;Difference;;1;;0,0;0;0,18;0;4;-0,01;-11,584036349946594
13,3;77,3;0,09;SP_SP500.lag_1;EUR006M_Index.lag_1;4,88;-628,85;Level;Level;1;1,0;-0,18;0;0,22;0;11;0,53;-11,584420486450291
22,4;30,8;0,21;Spread5Y6M.lag_1;EUR006M_Index.pct.lag_3;1414,34;-0,07;Level;Growth_rate;1;1,0;0,02;0;0,12;0;5;-0,01;-11,595080748455377
21,9;20,5;0,26;INSEE_ProductionIndustrielle_France.t;EUROSTAT_GDPEuroArea.Diff.lag_12;191,99;0,0;Level;Difference;1;1,0;0,04;0;0,16;0;4;0,01;-11,602905432339606
22,3;30,7;0,22;Spread5Y6M.lag_1;PIB_Reel.Diff.lag_3;1322,85;21,84;Level;Difference;1;1,0;0,07;0;0,19;0;4;-0,01;-11,603492650019344
13,5;7,0;0,08;SP_SP500.t;INSEE_ProductionIndustrielle_France.Diff.lag_3;4,93;26,96;Level;Difference;1;1,0;0,01;0;0,95;0;10;0,52;-11,60437987965812
22,4;30,1;0,18;Spread5Y6M.lag_1;EUR003M_Index.pct.lag_1;1245,95;-0,67;Level;Growth_rate;1;1,0;-0,14;0;0,06;0;4;-0,01;-11,606517548597159
22,4;37,8;0,17;Spread5Y3M.lag_1;SpreadOAT10Y6M.pct.lag_3;1643,12;-0,13;Level;Growth_rate;1;1,0;0,13;0;0,25;0;4;-0,01;-11,611948648757261
22,2;20,6;0,23;EURONEXT_CAC40.Diff.lag_3;;-0,42;;Difference;;1;;0,0;0;0,66;0;4;-0,01;-11,622387270125227
22,4;39,1;0,17;Spread5Y3M.lag_1;EUR006M_Index.pct.lag_1;1564,68;-0,11;Level;Growth_rate;1;1,0;-0,11;0;0,21;0;4;-0,01;-11,623153012310427
14,1;6,2;0,0;INSEE_PIBFR.t;Spread10Y3M.Diff.lag_1;0,2;-98,13;Level;Difference;1;1,0;0,12;0;0,0;0;0;0,55;-11,627078206197238
12,4;6,6;0,0;Chomage.lag_3;INSEE_ProductionIndustrielle_France.Diff.lag_1;-4468,79;34,42;Level;Difference;1;1,0;0,01;1;0,15;0;44;0,62;-11,627549994896265
12,1;24,3;0,04;SP_SP500.lag_12;Spread5Y6M.t;5,78;-2265,73;Level;Level;1;1,0;0,27;0;0,89;0;4;0,6;-11,642788742007903
13,8;7,9;0,01;INSEE_PIBFR.lag_1;Spread10Y6M.Diff.t;0,2;720,86;Level;Difference;1;1,0;-0,04;0;0,0;0;0;0,56;-11,646563605061864
13,3;74,1;0,09;SP_SP500.lag_1;EUR003M_Index.t;4,9;-628,02;Level;Level;1;1,0;-0,14;0;0,24;0;11;0,53;-11,649438780426289
15,0;8,3;0,0;INSEE_ConsommationFinaleMenagesFR.t;Spread6M3M.Diff.lag_12;0,4;17500,61;Level;Difference;1;1,0;0,18;0;0,0;0;0;0,48;-11,654569634914212
14,1;33,5;0,04;CPI_Excl_Tabac.t;Spread10Y3M.Diff.t;1188,12;525,6;Level;Difference;1;1,0;0,02;0;0,18;0;19;0,53;-11,65672054431102
22,3;35,6;0,19;Spread5Y3M.t;EUROSTAT_GDPEuroArea.pct.t;1532,07;84,9;Level;Growth_rate;1;1,0;0,36;0;0,57;0;4;0,0;-11,657920199628396
12,5;25,8;0,04;SP_SP500.lag_12;Spread5Y3M.lag_12;5,62;650,78;Level;Level;1;1,0;-0,46;0;0,0;0;10;0,59;-11,667098576067785
22,4;30,3;0,18;Spread5Y6M.lag_1;Spread10Y6M.Diff.lag_3;1809,25;-1082,53;Level;Difference;1;1,0;0,44;0;0,02;0;3;-0,01;-11,676323323653241
22,3;34,4;0,17;Spread5Y3M.t;SpreadOAT10Y6M.pct.t;1819,19;-0,01;Level;Growth_rate;1;1,0;0,1;0;0,6;0;5;0,0;-11,705812911980543
22,4;39,8;0,15;Spread5Y3M.t;Spread10Y6M.Diff.t;1866,56;-379,27;Level;Difference;1;1,0;0,18;0;0,01;0;4;0,0;-11,711085619685255
14,1;6,2;0,0;INSEE_PIBFR.t;Spread5Y3M.Diff.lag_1;0,2;54,95;Level;Difference;1;1,0;0,17;0;0,0;0;0;0,55;-11,717387744609772
22,3;27,3;0,21;Spread5Y6M.t;EUROSTAT_GDPEuroArea.Diff.lag_3;1415,4;0,0;Level;Difference;1;1,0;0,15;0;0,63;0;5;-0,01;-11,72059160440627
22,4;38,6;0,17;Spread5Y3M.lag_1;EUR006M_Index.pct.lag_3;1574,85;0,02;Level;Growth_rate;1;1,0;-0,03;0;0,2;0;4;-0,01;-11,721252410169987
21,8;26,9;0,23;Spread5Y6M.t;Spread5Y6M.pct.lag_1;72,84;3,51;Level;Growth_rate;1;1,0;0,51;0;0,0;0;7;0,01;-11,72190846981715
20,8;19,1;0,06;INSEE_ProductionIndustrielle_France.t;Spread6M3M.pct.lag_3;188,73;3,97;Level;Growth_rate;1;1,0;0,01;0;0,01;0;4;0,12;-11,727032638412252
20,8;27,3;0,17;Spread5Y6M.lag_1;Spread10Y3M.pct.lag_1;-1517,27;18,8;Level;Growth_rate;1;1,0;0,55;0;0,0;0;10;0,06;-11,736283537074414
22,4;108,6;0,13;Spread5Y6M.lag_1;Spread6M3M.lag_3;1118,99;4413,43;Level;Level;1;1,0;0,24;0;0,13;0;3;-0,01;-11,744137735275464
22,3;32,2;0,23;Spread5Y6M.lag_1;PIB_Reel.pct.t;1041,8;93,41;Level;Growth_rate;1;1,0;0,29;0;0,14;0;4;-0,01;-11,762293583304116
22,2;20,7;0,22;INSEE_ConsommationFinaleMenagesFR.pct.lag_3;;133,88;;Growth_rate;;1;;0,0;0;0,66;0;3;0,0;-11,764601947664168
14,9;7,3;0,0;INSEE_ConsommationFinaleMenagesFR.t;EUSA5_Curncy.pct.lag_1;0,4;-0,94;Level;Growth_rate;1;1,0;-0,17;0;0,0;0;0;0,48;-11,770867347082373
22,2;18,9;0,17;EUSA10_Curncy.Diff.lag_12;;4600,18;;Difference;;1;;0,0;0;0,06;0;5;0,02;-11,772196707536073
22,3;27,2;0,22;Spread5Y6M.t;EUROSTAT_GDPEuroArea.Diff.lag_1;1435,43;0,0;Level;Difference;1;1,0;0,13;0;0,62;0;5;-0,01;-11,772921110061503
21,9;20,5;0,27;INSEE_ProductionIndustrielle_France.t;PIB_Reel.Diff.lag_12;193,19;-0,71;Level;Difference;1;1,0;0,03;0;0,17;0;4;0,01;-11,774889634693722
20,6;22,5;0,04;Spread5Y6M.lag_1;CPI_Excl_Tabac.Diff.lag_3;-2073,6;3165,42;Level;Difference;1;1,0;0,52;1;0,34;0;16;0,1;-11,7772593103325
13,1;43,5;0,05;RDB_Nominal.pct.t;Spread6M3M.lag_3;2808,15;-14243,89;Growth_rate;Level;1;1,0;0,38;1;0,02;0;7;0,57;-11,780362181350776
22,4;31,3;0,2;Spread5Y6M.lag_1;EUR006M_Index.pct.lag_1;1401,04;-0,24;Level;Growth_rate;1;1,0;-0,05;0;0,13;0;4;-0,01;-11,785069221795919
22,1;33,4;0,2;Spread5Y3M.t;Spread5Y6M.lag_3;3263,8;-2052,12;Level;Level;1;1,0;0,83;1;0,0;0;8;0,0;-11,789277768250917
11,2;15,3;0,03;RDB_Nominal.t;EUROSTAT_GDPEuroArea.pct.lag_1;174,93;14,07;Level;Growth_rate;1;1,0;0,11;0;0,25;0;8;0,67;-11,797884875791413
22,3;40,5;0,2;Spread5Y3M.lag_1;PIB_Reel.pct.t;1339,56;89,28;Level;Growth_rate;1;1,0;0,23;0;0,2;0;4;0,0;-11,799368844500039
14,8;52,2;0,0;PIB_Reel.t;EUR003M_Index.Diff.t;174,81;2456,82;Level;Difference;1;1,0;0,32;0;0,0;0;0;0,51;-11,802020348357587
13,2;7,8;0,0;STOXX_EUROSTOXX50.t;RDB_Nominal.pct.lag_3;-0,16;2828,85;Level;Growth_rate;1;1,0;0,63;0;0,02;0;64;0,58;-11,84054068548021
20,8;58,5;0,03;Spread5Y6M.lag_1;EUR003M_Index.Diff.t;-1428,81;7711,14;Level;Difference;1;1,0;0,45;0;0,0;0;3;0,1;-11,8615785880401
22,3;39,4;0,18;Spread5Y3M.lag_1;INSEE_ProductionIndustrielle_France.pct.lag_1;1420,53;43,22;Level;Growth_rate;1;1,0;0,18;0;0,24;0;4;0,0;-11,864981749051033
22,2;19,6;0,22;INSEE_PIBFR.pct.lag_3;;144,25;;Growth_rate;;1;;0,0;0;0,97;0;3;0,0;-11,877848796353481
14,8;7,0;0,0;PIB_Reel.lag_1;SpreadOAT10Y6M.pct.lag_12;187,12;0,19;Level;Growth_rate;1;1,0;-0,07;0;0,0;0;0;0,51;-11,904230617512637
22,3;34,9;0,18;Spread5Y3M.t;PIB_Reel.Diff.lag_3;1764,79;21,74;Level;Difference;1;1,0;0,05;0;0,67;0;4;0,0;-11,918128569966203
21,3;20,2;0,14;INSEE_ProductionIndustrielle_France.t;Spread6M3M.pct.lag_12;203,7;14,79;Level;Growth_rate;1;1,0;-0,05;0;0,01;0;5;0,05;-11,92202021627514
14,1;6,1;0,05;EURONEXT_CAC40.t;Spread10Y3M.Diff.lag_12;5,29;830,88;Level;Difference;1;1,0;0,11;0;0,53;0;36;0,51;-11,924655115893266
21,8;36,5;0,15;Spread5Y3M.lag_1;Spread5Y3M.pct.t;424,69;4,09;Level;Growth_rate;1;1,0;0,45;0;0,0;0;8;0,02;-11,946109832720218
18,6;31,6;0,01;Spread5Y3M.lag_1;Chomage.pct.t;231,22;-560,7;Level;Growth_rate;1;1,0;-0,19;0;0,0;0;17;0,22;-11,954354241960948
14,9;7,4;0,0;PIB_Reel.t;Spread10Y6M.pct.t;183,77;0,41;Level;Growth_rate;1;1,0;0,08;0;0,0;0;0;0,5;-11,954996353903114
12,4;6,4;0,0;EURONEXT_CAC40.t;RDB_Nominal.pct.lag_3;2,2;1947,04;Level;Growth_rate;1;1,0;0,79;0;0,79;0;58;0,62;-11,967911259261848
22,4;41,3;0,18;Spread5Y3M.lag_1;SP_SP500.Diff.lag_3;1732,69;0,89;Level;Difference;1;1,0;-0,35;0;0,25;0;5;-0,01;-11,97198661301866
20,5;56,7;0,03;Spread5Y3M.lag_1;EUR003M_Index.Diff.t;-2278,88;8946,41;Level;Difference;1;1,0;0,62;1;0,0;0;3;0,11;-12,011851087276588
22,3;41,5;0,1;Spread5Y6M.t;BBG_TauxOat10Y.pct.t;1765,68;0,29;Level;Growth_rate;1;1,0;-0,11;0;0,49;0;5;0,0;-12,05396889744059
22,3;36,7;0,19;Spread5Y3M.t;SpreadOAT10Y6M.Diff.lag_1;1746,52;595,06;Level;Difference;1;1,0;0,14;0;0,12;0;6;0,0;-12,0578831324467
11,1;15,0;0,03;RDB_Nominal.lag_1;STOXX_EUROSTOXX50.Diff.t;179,01;-0,92;Level;Difference;1;1,0;-0,02;0;0,35;0;10;0,67;-12,084548025355195
13,5;8,6;0,06;SP_SP500.lag_3;RDB_Nominal.Diff.t;4,64;175,72;Level;Difference;1;1,0;0,48;0;1,0;0;8;0,53;-12,09881566821251
21,3;18,6;0,16;INSEE_ProductionIndustrielle_France.t;Spread5Y3M.pct.lag_3;174,52;5,86;Level;Growth_rate;1;1,0;0,06;0;0,0;0;6;0,08;-12,134735307363842
14,0;39,1;0,0;INSEE_PIBFR.t;Spread6M3M.pct.lag_1;0,19;0,69;Level;Growth_rate;1;1,0;0,34;0;0,0;0;0;0,55;-12,14642002779887
21,8;18,7;0,12;INSEE_ProductionIndustrielle_France.t;EUSA5_Curncy.Diff.lag_12;142,01;7423,66;Level;Difference;1;1,0;0,21;0;0,02;0;5;0,05;-12,148778028650485
21,5;18,7;0,13;INSEE_ProductionIndustrielle_France.t;SP_SP500.Diff.lag_12;225,3;7,33;Level;Difference;1;1,0;-0,13;0;0,01;0;10;0,06;-12,149648522580849
21,8;20,5;0,3;INSEE_ProductionIndustrielle_France.t;INSEE_ProductionIndustrielle_France.lag_1;-3,72;257,63;Level;Level;1;1,0;0,76;0;0,23;0;3;0,03;-12,15008690367064
21,7;117,0;0,27;INSEE_ProductionIndustrielle_France.t;Spread10Y6M.pct.lag_12;195,67;1,34;Level;Growth_rate;1;1,0;-0,02;0;0,12;0;4;0,03;-12,150642440507069
22,1;128,6;0,1;Spread6M3M.t;;9409,33;;Level;;1;;0,0;1;0,74;0;2;0,02;-12,153127840190068
22,0;37,7;0,23;INSEE_ProductionIndustrielle_France.t;Spread5Y6M.lag_3;185,65;527,82;Level;Level;1;1,0;0,21;0;0,0;0;3;0,01;-12,153133887697757
22,0;33,6;0,15;Spread5Y3M.t;SpreadOat10Y3M.pct.lag_1;1594,02;3,2;Level;Growth_rate;1;1,0;0,13;0;0,1;0;7;0,01;-12,153457675319743
22,0;36,4;0,12;Spread5Y3M.t;SP_SP500.pct.lag_3;1931,02;-64,4;Level;Growth_rate;1;1,0;0,06;0;0,2;0;2;0,02;-12,153614038387866
21,8;28,7;0,17;Spread5Y6M.lag_1;SpreadOat10Y3M.pct.lag_3;942,3;5,09;Level;Growth_rate;1;1,0;0,15;0;0,24;0;7;0,02;-12,15415063986872
22,0;26,2;0,16;Spread5Y6M.t;INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_3;1068,72;0,33;Level;Difference;1;1,0;0,16;0;0,46;0;3;0,02;-12,15415363440415
13,5;7,1;0,01;SP_SP500.lag_3;Spread10Y3M.Diff.t;5,18;-2493,86;Level;Difference;1;1,0;0,23;0;0,35;0;15;0,54;-12,154864148071516
18,6;14,4;0,14;STOXX_EUROSTOXX50.lag_1;Spread10Y6M.pct.t;8,6;-0,28;Level;Growth_rate;1;1,0;0,25;0;0,13;0;16;0,24;-12,154937188769605
21,9;20,8;0,16;SP_SP500.pct.t;;-74,85;;Growth_rate;;1;;0,0;0;0,31;0;2;0,02;-12,155018829216125
22,0;33,6;0,14;Spread5Y3M.t;INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_3;1378,52;0,32;Level;Difference;1;1,0;0,18;0;0,49;0;3;0,02;-12,155859929860956
