"RMSE (en %)";"RMSE OOS (en %)";"Residuals Statio PValue";"Predictor_1";"Predictor_2";"Coeff_1";"Coeff_2";"Transfo_1";"Transfo_2";"Priority_1";"Priority_2";"2-1";"Is signif";"Breusch-Pagan";"Durbin Watson";"Jarque Bera";"R2"
18,2;13,1;0,1;"STOXX_EUROSTOXX50.lag_1";"BBG_TauxOat10Y.Diff.t";7,45;2504,55;"Level";"Difference";1;1;0,37;0;0,08;0;31;0,26
18,2;22,8;0,05;"STOXX_EUROSTOXX50.t";"EUR003M_Index.Diff.t";7,3;5216,23;"Level";"Difference";1;1;0,19;0;0;0;34;0,27
18,2;12,5;0,05;"STOXX_EUROSTOXX50.t";"EUR006M_Index.Diff.lag_1";7,24;5099,34;"Level";"Difference";1;1;0,2;0;0;0;34;0,28
18,2;31,2;0,06;"STOXX_EUROSTOXX50.t";"Spread6M3M.pct.lag_1";7,48;2,75;"Level";"Growth_rate";1;1;0,16;1;0,01;0;36;0,27
18,2;14,2;0,1;"STOXX_EUROSTOXX50.lag_1";"PIB_Reel.pct.lag_1";9,75;-199,83;"Level";"Growth_rate";1;1;0,47;1;0,3;0;30;0,25
18,2;14,2;0,12;"STOXX_EUROSTOXX50.lag_1";"INSEE_ProductionIndustrielle_France.pct.t";9,48;-120,84;"Level";"Growth_rate";1;1;0,36;1;0,53;0;21;0,26
18,2;15,5;0,11;"STOXX_EUROSTOXX50.lag_1";"EUROSTAT_GDPEuroArea.pct.lag_1";9,76;-261,73;"Level";"Growth_rate";1;1;0,46;1;0,11;0;27;0,26
18,2;12,3;0,07;"STOXX_EUROSTOXX50.lag_1";"EUSA5_Curncy.pct.lag_1";8,29;-1,7;"Level";"Growth_rate";1;1;-0,05;0;0,1;0;19;0,27
18,2;10,8;0,05;"STOXX_EUROSTOXX50.lag_1";"EUR003M_Index.Diff.lag_3";7,77;6949,21;"Level";"Difference";1;1;0,19;0;0,05;0;22;0,28
18,2;30;0,06;"STOXX_EUROSTOXX50.t";"Spread6M3M.pct.lag_3";7,39;3,09;"Level";"Growth_rate";1;1;0,17;1;0;0;41;0,27
18,2;12,5;0,04;"STOXX_EUROSTOXX50.lag_1";"CPI_Excl_Tabac.Diff.lag_3";7,47;1527,88;"Level";"Difference";1;1;0,32;1;0,15;0;24;0,27
18,2;13,7;0,1;"STOXX_EUROSTOXX50.t";"EUR006M_Index.Diff.lag_12";7,6;20950,77;"Level";"Difference";1;1;0,12;1;0;0;28;0,28
18,2;12;0,08;"STOXX_EUROSTOXX50.lag_1";"CPI_Excl_Tabac.Diff.lag_12";8,26;2397,55;"Level";"Difference";1;1;0,06;1;0,13;0;19;0,28
18,2;13,4;0,12;"STOXX_EUROSTOXX50.lag_1";"BBG_TauxOat10Y.Diff.lag_12";8,21;3470,94;"Level";"Difference";1;1;0,09;0;0,12;0;16;0,26
18,2;14,4;0,12;"STOXX_EUROSTOXX50.lag_1";"INSEE_ProductionIndustrielle_France.pct.lag_12";8,89;129,33;"Level";"Growth_rate";1;1;-0,14;1;0,33;0;15;0,27
18,2;26;0,14;"INSEE_ProductionIndustrielle_France.t";"SpreadOAT10Y6M.t";287,88;-5602,92;"Level";"Level";1;1;0,18;1;0,02;0;45;0,22
18,2;31,2;0,49;"INSEE_ProductionIndustrielle_France.t";"SpreadOat10Y3M.lag_3";289,07;-4628,42;"Level";"Level";1;1;0,19;1;0;0;33;0,19
18,2;22,7;0,08;"Spread5Y6M.lag_1";"Spread10Y3M.t";18294,97;-13632;"Level";"Level";1;1;0,88;1;0,06;0;75;0,26
18,2;20,2;0,06;"Spread5Y3M.t";"Spread10Y3M.lag_1";11450,14;-9841,61;"Level";"Level";1;1;0,81;1;0;0;41;0,23
18,2;19,8;0,01;"Spread5Y6M.t";"Chomage.pct.lag_1";-252,93;-575,88;"Level";"Growth_rate";1;1;-0,21;0;0;0;19;0,23
18,2;22,2;0,06;"Spread5Y6M.lag_1";"STOXX_EUROSTOXX50.lag_3";-1436,99;8,88;"Level";"Level";1;1;0,31;0;0,47;0;31;0,25
18,3;14;0,01;"Chomage.pct.lag_1";"";-572,37;NA;"Growth_rate";NA;1;NA;0;1;0;0;19;0,24
18,3;16,7;0,08;"Spread10Y6M.lag_12";"";-5795,35;NA;"Level";NA;1;NA;0;1;0;0;3;0,17
18,3;52,8;0,2;"STOXX_EUROSTOXX50.lag_1";"EUSA5_Curncy.lag_1";8,42;-596,25;"Level";"Level";1;1;-0,05;0;0;0;20;0,24
18,3;79,7;0,24;"STOXX_EUROSTOXX50.t";"EUR006M_Index.lag_1";7,84;-1338,76;"Level";"Level";1;1;-0,16;0;0;0;29;0,22
18,3;25,2;0,13;"STOXX_EUROSTOXX50.t";"Spread10Y3M.t";8,02;-1822,98;"Level";"Level";1;1;-0,05;1;0,08;0;34;0,23
18,3;12,2;0,08;"STOXX_EUROSTOXX50.t";"EUSA5_Curncy.Diff.t";6,81;3737,34;"Level";"Difference";1;1;0,38;0;0;0;38;0,25
18,3;12,5;0,12;"STOXX_EUROSTOXX50.lag_1";"CPI_Excl_Tabac.Diff.t";6,76;1524,45;"Level";"Difference";1;1;0,53;0;0,1;0;31;0,26
18,3;14,3;0,12;"STOXX_EUROSTOXX50.lag_1";"INSEE_ProductionIndustrielle_France.pct.lag_1";9,35;-99,3;"Level";"Growth_rate";1;1;0,38;1;0,42;0;24;0,25
18,3;12,8;0,1;"STOXX_EUROSTOXX50.t";"STOXX_EUROSTOXX50.Diff.lag_1";9,15;-4,72;"Level";"Difference";1;1;0,29;1;0,09;0;29;0,25
18,3;12,7;0,03;"STOXX_EUROSTOXX50.t";"EURONEXT_CAC40.Diff.lag_1";9,48;-3,07;"Level";"Difference";1;1;0,39;0;0,09;0;26;0,25
18,3;16,3;0,11;"STOXX_EUROSTOXX50.lag_1";"EUSA10_Curncy.Diff.lag_1";7,48;2790,75;"Level";"Difference";1;1;0,35;0;0,03;0;29;0,26
18,3;13,4;0,1;"STOXX_EUROSTOXX50.lag_1";"BBG_TauxOat10Y.Diff.lag_1";7,55;2758,96;"Level";"Difference";1;1;0,31;0;0,1;0;31;0,26
18,3;14,6;0,12;"STOXX_EUROSTOXX50.lag_1";"PIB_Reel.pct.lag_3";9,55;-178,61;"Level";"Growth_rate";1;1;0,44;1;0,11;0;27;0,25
18,3;14,9;0,15;"STOXX_EUROSTOXX50.lag_1";"INSEE_ProductionIndustrielle_France.lag_3";8,33;192,52;"Level";"Level";1;1;0,05;0;0;0;16;0,26
18,3;22,3;0,16;"STOXX_EUROSTOXX50.t";"Spread10Y6M.lag_3";7,66;-1791,94;"Level";"Level";1;1;-0,2;0;0,01;0;34;0,23
18,3;12,9;0,01;"STOXX_EUROSTOXX50.t";"EURONEXT_CAC40.Diff.lag_3";9,17;-2,98;"Level";"Difference";1;1;0,31;1;0,01;0;60;0,25
18,3;14,9;0,13;"STOXX_EUROSTOXX50.lag_1";"INSEE_PIBFR.pct.lag_3";9,54;-185,44;"Level";"Growth_rate";1;1;0,44;0;0,07;0;29;0,25
18,3;14,2;0,11;"STOXX_EUROSTOXX50.lag_1";"INSEE_ProductionIndustrielle_France.pct.lag_3";9,18;-94,27;"Level";"Growth_rate";1;1;0,32;1;0,22;0;22;0,25
18,3;14,7;0,16;"STOXX_EUROSTOXX50.lag_1";"Spread5Y6M.lag_12";8,12;-1233,71;"Level";"Level";1;1;-0,4;0;0;0;18;0,24
18,3;12,3;0,08;"STOXX_EUROSTOXX50.lag_1";"EUSA5_Curncy.Diff.lag_12";8,26;7334,52;"Level";"Difference";1;1;0,06;0;0,03;0;22;0,28
18,3;13,9;0,14;"STOXX_EUROSTOXX50.lag_1";"EUR003M_Index.Diff.lag_12";8,06;17774,57;"Level";"Difference";1;1;0,12;0;0;0;16;0,28
18,3;6,9;0;"STOXX_EUROSTOXX50.t";"CPI_Excl_Tabac.pct.lag_12";8,24;3262;"Level";"Growth_rate";1;1;-0,02;1;0;0;11;0,36
18,3;14,3;0,11;"STOXX_EUROSTOXX50.t";"INSEE_ProductionIndustrielle_France.pct.lag_12";8,88;154,87;"Level";"Growth_rate";1;1;-0,21;1;0,08;0;30;0,25
18,3;13,6;0,1;"STOXX_EUROSTOXX50.lag_1";"Spread6M3M.pct.lag_12";8,22;9,33;"Level";"Growth_rate";1;1;0,13;0;0,14;0;14;0,25
18,3;28,2;0,04;"INSEE_ProductionIndustrielle_France.t";"CPI_Excl_Tabac.pct.t";131,3;1900,97;"Level";"Growth_rate";1;1;0,1;0;0,01;0;22;0,3
18,3;27;0,01;"Spread5Y3M.t";"Chomage.pct.lag_1";68,21;-571,06;"Level";"Growth_rate";1;1;-0,24;1;0;0;19;0,23
18,3;29,4;0,01;"Spread5Y3M.lag_1";"Chomage.pct.lag_1";155,87;-569,92;"Level";"Growth_rate";1;1;-0,2;0;0;0;20;0,23
18,3;22,1;0,01;"Spread5Y6M.lag_1";"Chomage.pct.lag_1";-3,12;-572,41;"Level";"Growth_rate";1;1;-0,17;0;0;0;19;0,23
18,3;26,2;0,17;"Spread5Y3M.t";"STOXX_EUROSTOXX50.lag_3";-646,98;8,69;"Level";"Level";1;1;0,33;1;0,3;0;34;0,24
18,3;28,3;0,06;"Spread5Y3M.lag_1";"STOXX_EUROSTOXX50.lag_3";-405,49;8,57;"Level";"Level";1;1;0,27;0;0,26;0;32;0,24
18,4;29,8;0,04;"CPI_Excl_Tabac.pct.t";"";1942,38;NA;"Growth_rate";NA;1;NA;0;1;0,02;0;21;0,29
18,4;13,6;0,15;"STOXX_EUROSTOXX50.lag_3";"";8,44;NA;"Level";NA;1;NA;0;1;0,07;0;32;0,25
18,4;57,1;0,19;"STOXX_EUROSTOXX50.lag_1";"EUSA5_Curncy.t";8,51;-424,4;"Level";"Level";1;1;0,04;1;0;0;17;0,24
18,4;80,6;0,22;"STOXX_EUROSTOXX50.t";"EUR003M_Index.t";7,93;-1223,13;"Level";"Level";1;1;-0,12;0;0;0;28;0,22
18,4;25,6;0,13;"STOXX_EUROSTOXX50.t";"Spread10Y3M.lag_1";7,92;-1565,93;"Level";"Level";1;1;-0,1;1;0,05;0;31;0,23
18,4;118,3;0,09;"STOXX_EUROSTOXX50.lag_1";"Spread6M3M.t";8,39;8628,43;"Level";"Level";1;1;0,03;0;0,03;0;23;0,26
18,4;112,4;0,08;"STOXX_EUROSTOXX50.lag_1";"Spread6M3M.lag_1";8,61;9653,04;"Level";"Level";1;1;-0,05;0;0,03;0;24;0,26
18,4;13,9;0,15;"STOXX_EUROSTOXX50.lag_1";"STOXX_EUROSTOXX50.Diff.t";8,67;-2,54;"Level";"Difference";1;1;0,1;0;0,42;0;18;0,25
18,4;13,7;0,14;"STOXX_EUROSTOXX50.lag_1";"EURONEXT_CAC40.Diff.t";8,92;-1,8;"Level";"Difference";1;1;0,22;0;0,38;0;17;0,25
18,4;14,1;0,12;"STOXX_EUROSTOXX50.lag_1";"INSEE_ConsommationFinaleMenagesFR.Diff.t";8,75;-0,08;"Level";"Difference";1;1;0,15;1;0,07;0;20;0,25
18,4;15,4;0,12;"STOXX_EUROSTOXX50.lag_1";"EUSA10_Curncy.Diff.t";7,61;2109,9;"Level";"Difference";1;1;0,41;0;0,02;0;26;0,25
18,4;12,9;0,08;"STOXX_EUROSTOXX50.t";"BBG_TauxOat10Y.Diff.t";7,06;2903,46;"Level";"Difference";1;1;0,33;0;0,01;0;35;0,24
18,4;11,4;0,05;"STOXX_EUROSTOXX50.t";"EUR003M_Index.Diff.lag_1";7,29;5283,02;"Level";"Difference";1;1;0,21;0;0,01;0;34;0,27
18,4;14,8;0,14;"STOXX_EUROSTOXX50.lag_1";"Chomage.Diff.t";8,24;-2191,34;"Level";"Difference";1;1;-0,11;0;0,07;0;12;0,25
18,4;13,3;0,18;"STOXX_EUROSTOXX50.lag_1";"Spread6M3M.Diff.t";8,18;9937,84;"Level";"Difference";1;1;0,16;0;0,02;0;21;0,25
18,4;13,5;0,08;"STOXX_EUROSTOXX50.t";"EUSA5_Curncy.Diff.lag_1";6,69;4067,8;"Level";"Difference";1;1;0,38;0;0;0;38;0,25
18,4;13,7;0,12;"STOXX_EUROSTOXX50.lag_1";"CPI_Excl_Tabac.Diff.lag_1";7,23;1212,34;"Level";"Difference";1;1;0,49;0;0,07;0;26;0,25
18,4;12,8;0,16;"STOXX_EUROSTOXX50.lag_1";"SP_SP500.Diff.lag_1";9,23;-5,05;"Level";"Difference";1;1;0,25;0;0,34;0;14;0,26
18,4;10,4;0,06;"STOXX_EUROSTOXX50.t";"Spread6M3M.Diff.lag_1";7,87;18174,2;"Level";"Difference";1;1;0,08;0;0;0;41;0,25
18,4;8,4;0,05;"STOXX_EUROSTOXX50.t";"EUR006M_Index.Diff.lag_3";7,38;6029,38;"Level";"Difference";1;1;0,18;0;0,01;0;32;0,27
18,4;18,9;0,09;"STOXX_EUROSTOXX50.lag_1";"EUSA5_Curncy.Diff.lag_3";7,68;3165,3;"Level";"Difference";1;1;0,3;0;0,04;0;21;0,26
18,4;12,2;0,05;"STOXX_EUROSTOXX50.t";"CPI_Excl_Tabac.Diff.lag_3";7,1;1657,83;"Level";"Difference";1;1;0,3;1;0,02;0;38;0,25
18,4;16,7;0,14;"STOXX_EUROSTOXX50.lag_1";"INSEE_ConsommationFinaleMenagesFR.pct.lag_3";9,07;-155,1;"Level";"Growth_rate";1;1;0,35;1;0,06;0;21;0,24
18,4;13,3;0,07;"STOXX_EUROSTOXX50.lag_1";"EUSA5_Curncy.pct.lag_3";8,38;-1,86;"Level";"Growth_rate";1;1;-0,04;0;0,17;0;16;0,26
18,4;14,7;0,12;"STOXX_EUROSTOXX50.lag_1";"Spread5Y3M.pct.lag_3";7,84;3,05;"Level";"Growth_rate";1;1;0,28;0;0,13;0;16;0,25
18,4;13,9;0,15;"STOXX_EUROSTOXX50.lag_1";"SpreadOat10Y3M.pct.lag_3";8,16;2,63;"Level";"Growth_rate";1;1;0,2;0;0,05;0;16;0,24
18,4;13,6;0,13;"STOXX_EUROSTOXX50.lag_1";"SpreadOat10Y3M.Diff.lag_12";8,33;2838,76;"Level";"Difference";1;1;0,06;0;0,12;0;14;0,25
18,4;13,8;0,14;"STOXX_EUROSTOXX50.lag_1";"SpreadOAT10Y6M.Diff.lag_12";8,36;2423,47;"Level";"Difference";1;1;0,06;0;0,14;0;14;0,25
18,4;13,7;0,16;"STOXX_EUROSTOXX50.lag_1";"Spread6M3M.Diff.lag_12";8,32;36453,62;"Level";"Difference";1;1;0,05;1;0,02;0;26;0,27
18,4;23,1;0,15;"STOXX_EUROSTOXX50.lag_1";"STOXX_EUROSTOXX50.pct.lag_12";8,32;-20,95;"Level";"Growth_rate";1;1;-0,18;1;0;0;13;0,24
18,4;13,9;0,11;"STOXX_EUROSTOXX50.t";"INSEE_ConfianceMenagesFR.pct.lag_12";9;111,26;"Level";"Growth_rate";1;1;-0,37;0;0;0;50;0,23
18,4;31,8;0,04;"INSEE_ProductionIndustrielle_France.t";"CPI_Excl_Tabac.pct.lag_1";139,54;1979,52;"Level";"Growth_rate";1;1;0,09;0;0,02;0;18;0,3
18,5;15,2;0,01;"Chomage.pct.t";"";-564,31;NA;"Growth_rate";NA;1;NA;0;1;0;0;16;0,22
18,5;33,5;0,04;"CPI_Excl_Tabac.pct.lag_1";"";2019,24;NA;"Growth_rate";NA;1;NA;0;1;0,04;0;21;0,29
18,5;91,5;0,18;"STOXX_EUROSTOXX50.lag_1";"EUR006M_Index.t";8,41;-351,84;"Level";"Level";1;1;-0,12;0;0;0;17;0,24
18,5;23,5;0,15;"STOXX_EUROSTOXX50.lag_1";"Spread5Y6M.t";8,79;-1101,25;"Level";"Level";1;1;0,29;0;0,45;0;16;0,24
18,5;14,3;0,12;"STOXX_EUROSTOXX50.lag_1";"EUROSTAT_GDPEuroArea.Diff.t";8,71;-0,01;"Level";"Difference";1;1;0,18;1;0,11;0;18;0,24
18,5;14,3;0,13;"STOXX_EUROSTOXX50.lag_1";"INSEE_ConsommationFinaleMenagesFR.Diff.lag_1";8,62;-0,04;"Level";"Difference";1;1;0,15;1;0,08;0;18;0,24
18,5;14,2;0,13;"STOXX_EUROSTOXX50.lag_1";"INSEE_PIBFR.Diff.t";8,66;-0,03;"Level";"Difference";1;1;0,15;1;0,17;0;17;0,24
18,5;14,3;0,13;"STOXX_EUROSTOXX50.lag_1";"PIB_Reel.Diff.lag_1";8,59;-17,92;"Level";"Difference";1;1;0,11;0;0,18;0;17;0,24
18,5;14,9;0,11;"STOXX_EUROSTOXX50.t";"EUSA10_Curncy.Diff.t";7,16;2584,13;"Level";"Difference";1;1;0,37;0;0;0;39;0,23
18,5;12,2;0,11;"STOXX_EUROSTOXX50.t";"CPI_Excl_Tabac.Diff.t";6,27;1739,22;"Level";"Difference";1;1;0,5;0;0,02;0;47;0,25
18,5;14,4;0,15;"STOXX_EUROSTOXX50.lag_1";"INSEE_ProductionIndustrielle_France.Diff.t";8,62;-76,27;"Level";"Difference";1;1;0,11;0;0,29;0;16;0,24
18,5;14,3;0,15;"STOXX_EUROSTOXX50.lag_1";"PIB_Reel.Diff.t";8,63;-23,38;"Level";"Difference";1;1;0,12;0;0,22;0;17;0,24
18,5;13,2;0,08;"STOXX_EUROSTOXX50.lag_1";"Spread10Y6M.Diff.t";9,18;-2891,17;"Level";"Difference";1;1;0,28;0;0,07;0;10;0,26
18,5;12,1;0,15;"STOXX_EUROSTOXX50.t";"Spread6M3M.Diff.t";7,95;13922,66;"Level";"Difference";1;1;0,07;0;0;0;38;0,23
18,5;15,7;0,03;"STOXX_EUROSTOXX50.t";"EUROSTAT_GDPEuroArea.pct.t";9,38;-252,61;"Level";"Growth_rate";1;1;0,46;1;0,04;0;37;0,23
18,5;14,4;0,07;"STOXX_EUROSTOXX50.t";"INSEE_PIBFR.pct.t";9,71;-238,41;"Level";"Growth_rate";1;1;0,51;1;0,05;0;43;0,24
18,5;15,3;0,07;"STOXX_EUROSTOXX50.t";"INSEE_ConsommationFinaleMenagesFR.pct.t";9,48;-265,86;"Level";"Growth_rate";1;1;0,46;1;0,05;0;36;0,23
18,5;219,3;0,08;"STOXX_EUROSTOXX50.lag_1";"EUSA5_Curncy.pct.t";8,14;-0,03;"Level";"Growth_rate";1;1;-0,16;0;0,1;0;18;0,25
18,5;17,4;0,08;"STOXX_EUROSTOXX50.lag_1";"BBG_TauxOat10Y.pct.lag_1";8,34;0,27;"Level";"Growth_rate";1;1;0,08;0;0,13;0;16;0,25
18,5;14,6;0,1;"STOXX_EUROSTOXX50.t";"INSEE_ProductionIndustrielle_France.pct.t";9,21;-122,15;"Level";"Growth_rate";1;1;0,38;1;0,18;0;27;0,23
18,5;13,3;0,11;"STOXX_EUROSTOXX50.lag_1";"BBG_TauxOat10Y.pct.t";8,54;0,3;"Level";"Growth_rate";1;1;-0,03;0;0,15;0;19;0,25
18,5;14,4;0,08;"STOXX_EUROSTOXX50.t";"PIB_Reel.pct.t";9,47;-207,29;"Level";"Growth_rate";1;1;0,47;1;0,07;0;41;0,23
18,5;14,8;0,15;"STOXX_EUROSTOXX50.lag_1";"EUR003M_Index.pct.t";8,58;0,31;"Level";"Growth_rate";1;1;-0,2;0;0,02;0;17;0,24
18,5;14,4;0,14;"STOXX_EUROSTOXX50.lag_1";"SpreadOAT10Y6M.pct.t";8,56;-0,15;"Level";"Growth_rate";1;1;0,11;1;0,19;0;17;0,24
18,5;14,9;0,12;"STOXX_EUROSTOXX50.lag_1";"INSEE_ProductionIndustrielle_France.lag_1";8,08;170,39;"Level";"Level";1;1;0,16;0;0,01;0;12;0,26
18,5;14,8;0,12;"STOXX_EUROSTOXX50.lag_1";"Chomage.Diff.lag_1";8,27;-1571,93;"Level";"Difference";1;1;-0,14;0;0,06;0;13;0,24
18,5;12,5;0,06;"STOXX_EUROSTOXX50.t";"CPI_Excl_Tabac.Diff.lag_1";6,76;1621,69;"Level";"Difference";1;1;0,4;0;0,02;0;43;0,25
18,5;15,2;0,15;"STOXX_EUROSTOXX50.lag_1";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3";9,1;-62,02;"Level";"Growth_rate";1;1;0,51;0;0,12;0;23;0,24
18,5;15,3;0,14;"STOXX_EUROSTOXX50.lag_1";"Spread5Y3M.pct.lag_1";8,14;1,42;"Level";"Growth_rate";1;1;0,32;0;0,16;0;15;0,24
18,5;15,3;0,13;"STOXX_EUROSTOXX50.t";"INSEE_ProductionIndustrielle_France.lag_3";8,09;213,2;"Level";"Level";1;1;0,01;0;0;0;29;0,25
18,5;25,6;0,17;"STOXX_EUROSTOXX50.t";"Spread10Y3M.lag_3";7,79;-1222,53;"Level";"Level";1;1;-0,19;0;0;0;31;0,22
18,5;107,2;0,08;"STOXX_EUROSTOXX50.lag_1";"Spread6M3M.lag_3";8,63;7717,25;"Level";"Level";1;1;-0,07;0;0,07;0;20;0,25
18,5;10;0,05;"STOXX_EUROSTOXX50.t";"EUR003M_Index.Diff.lag_3";7,36;6875,96;"Level";"Difference";1;1;0,2;0;0,01;0;30;0,26
18,5;14,4;0,13;"STOXX_EUROSTOXX50.lag_1";"EUROSTAT_GDPEuroArea.Diff.lag_3";8,72;-0,01;"Level";"Difference";1;1;0,24;1;0,17;0;18;0,24
18,5;18,1;0,11;"STOXX_EUROSTOXX50.lag_1";"EUSA10_Curncy.Diff.lag_3";8,03;1808,24;"Level";"Difference";1;1;0,26;0;0,08;0;17;0,24
18,5;15,1;0,11;"STOXX_EUROSTOXX50.lag_1";"BBG_TauxOat10Y.Diff.lag_3";8,07;1717,57;"Level";"Difference";1;1;0,23;0;0,13;0;16;0,25
18,5;14,4;0,13;"STOXX_EUROSTOXX50.lag_1";"Chomage.Diff.lag_3";8,41;-636,03;"Level";"Difference";1;1;-0,11;0;0,02;0;15;0,24
18,5;14,9;0,11;"STOXX_EUROSTOXX50.lag_1";"SP_SP500.Diff.lag_3";8,81;-3,09;"Level";"Difference";1;1;0,18;0;0,09;0;26;0,25
18,5;15,8;0,14;"STOXX_EUROSTOXX50.lag_1";"EUROSTAT_GDPEuroArea.pct.lag_3";9;-137,45;"Level";"Growth_rate";1;1;0,36;1;0,1;0;21;0,24
18,5;16,5;0,16;"STOXX_EUROSTOXX50.lag_1";"BBG_TauxOat10Y.pct.lag_3";8,31;-0,52;"Level";"Growth_rate";1;1;-0,11;0;0,19;0;17;0,24
18,5;14,5;0,14;"STOXX_EUROSTOXX50.lag_1";"EUR003M_Index.pct.lag_3";8,58;0,3;"Level";"Growth_rate";1;1;-0,2;0;0,04;0;16;0,24
18,5;14,5;0,15;"STOXX_EUROSTOXX50.lag_1";"SpreadOAT10Y6M.pct.lag_3";8,65;-0,29;"Level";"Growth_rate";1;1;0,12;1;0,2;0;18;0,24
18,5;15;0,14;"STOXX_EUROSTOXX50.lag_1";"STOXX_EUROSTOXX50.Diff.lag_12";8,51;-1,55;"Level";"Difference";1;1;0,03;1;0,21;0;15;0,24
18,5;13,3;0,12;"STOXX_EUROSTOXX50.lag_1";"EUSA10_Curncy.Diff.lag_12";8,34;3952,06;"Level";"Difference";1;1;0,05;0;0,09;0;16;0,26
18,5;14,2;0,15;"STOXX_EUROSTOXX50.lag_1";"INSEE_ConfianceMenagesFR.Diff.lag_12";8,67;91,81;"Level";"Difference";1;1;-0,2;0;0,28;0;18;0,24
18,5;12,3;0,07;"STOXX_EUROSTOXX50.t";"CPI_Excl_Tabac.Diff.lag_12";7,94;2458,53;"Level";"Difference";1;1;0,05;1;0,02;0;33;0,26
18,5;14,6;0,15;"STOXX_EUROSTOXX50.lag_1";"EUSA5_Curncy.pct.lag_12";8,45;0,98;"Level";"Growth_rate";1;1;0,02;0;0,27;0;15;0,24
18,5;14,4;0,15;"STOXX_EUROSTOXX50.lag_1";"EUR006M_Index.pct.lag_12";8,3;1,24;"Level";"Growth_rate";1;1;0,15;0;0,2;0;16;0,24
18,5;23,4;0,15;"STOXX_EUROSTOXX50.lag_1";"SP_SP500.pct.lag_12";8,53;-9,95;"Level";"Growth_rate";1;1;0,18;0;0;0;16;0,23
18,5;13;0,02;"STOXX_EUROSTOXX50.lag_1";"Spread5Y3M.pct.lag_12";8,62;4;"Level";"Growth_rate";1;1;-0,06;0;0,25;0;16;0,26
18,5;15,8;0,09;"STOXX_EUROSTOXX50.lag_1";"Spread10Y3M.pct.lag_12";8,06;10,89;"Level";"Growth_rate";1;1;0,16;0;0,06;0;15;0,26
18,5;14;0,13;"STOXX_EUROSTOXX50.lag_1";"SpreadOAT10Y6M.pct.lag_12";8,75;0,32;"Level";"Growth_rate";1;1;-0,17;1;0,17;0;18;0,24
18,5;12,7;0,04;"STOXX_EUROSTOXX50.lag_1";"Spread5Y6M.pct.lag_12";8,69;3,87;"Level";"Growth_rate";1;1;-0,07;0;0,1;0;22;0,26
18,5;21,4;0,01;"Spread5Y6M.t";"Chomage.pct.t";-87,67;-565,47;"Level";"Growth_rate";1;1;-0,2;0;0;0;16;0,22
18,5;24,1;0,01;"Spread5Y6M.lag_1";"Chomage.pct.t";-47,76;-564,89;"Level";"Growth_rate";1;1;-0,18;0;0;0;16;0,22
18,6;14,4;0,15;"STOXX_EUROSTOXX50.lag_1";"";8,47;NA;"Level";NA;1;NA;0;1;0,1;0;16;0,24
18,6;53,8;0,17;"STOXX_EUROSTOXX50.t";"EUSA5_Curncy.lag_1";8,08;-626,44;"Level";"Level";1;1;-0,04;0;0;0;26;0,22
18,6;14,7;0,14;"STOXX_EUROSTOXX50.lag_1";"INSEE_ProductionIndustrielle_France.t";8,22;93,98;"Level";"Level";1;1;0,18;0;0,02;0;17;0,24
18,6;29,9;0,15;"STOXX_EUROSTOXX50.lag_1";"Spread5Y3M.t";8,49;-45,74;"Level";"Level";1;1;0,26;0;0,26;0;16;0,23
18,6;25;0,15;"STOXX_EUROSTOXX50.lag_1";"Spread5Y6M.lag_1";8,5;-119,42;"Level";"Level";1;1;0,18;0;0,18;0;16;0,23
18,6;126,4;0,07;"STOXX_EUROSTOXX50.t";"Spread6M3M.t";8,15;9547,18;"Level";"Level";1;1;-0,01;0;0;0;42;0,24
18,6;14,3;0,13;"STOXX_EUROSTOXX50.lag_1";"INSEE_PIBFR.Diff.lag_1";8,57;-0,01;"Level";"Difference";1;1;0,15;0;0,15;0;17;0,24
18,6;14,5;0,14;"STOXX_EUROSTOXX50.lag_1";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_1";8,29;0,11;"Level";"Difference";1;1;0,19;0;0,11;0;16;0,24
18,6;14,9;0,14;"STOXX_EUROSTOXX50.lag_1";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.t";8,42;0,04;"Level";"Difference";1;1;0,17;0;0,14;0;16;0,23
18,6;15;0,15;"STOXX_EUROSTOXX50.lag_1";"SP_SP500.Diff.t";8,54;-1,71;"Level";"Difference";1;1;0,06;0;0,08;0;14;0,24
18,6;14,4;0,15;"STOXX_EUROSTOXX50.lag_1";"INSEE_ProductionIndustrielle_France.Diff.lag_1";8,55;-34,16;"Level";"Difference";1;1;0,12;0;0,23;0;16;0,24
18,6;14;0,1;"STOXX_EUROSTOXX50.lag_1";"Spread5Y3M.Diff.t";9,02;-2216,59;"Level";"Difference";1;1;0,33;0;0,06;0;11;0,24
18,6;13,7;0,09;"STOXX_EUROSTOXX50.lag_1";"Spread10Y3M.Diff.t";9,08;-2187,42;"Level";"Difference";1;1;0,3;0;0,07;0;11;0,25
18,6;13,4;0,09;"STOXX_EUROSTOXX50.lag_1";"Spread5Y6M.Diff.t";9,19;-3295,1;"Level";"Difference";1;1;0,31;0;0,09;0;11;0,25
